date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
23.03.2019,2019,scotland,championship-2018-2019,Dundee Utd,Alloa,1.36,4.8,7.88,1.71,2.12,1.96,1.8,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/dundee-utd-alloa-UuEkdiUq/#1X2;2,1,3,1
28.09.2018,2018,scotland,championship-2018-2019,Dunfermline,Partick Thistle,2.22,3.28,3.31,2.16,1.69,1.87,1.95,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/dunfermline-partick-h2s1llEF/#1X2;2,1,1,0
13.10.2018,2018,scotland,championship-2018-2019,Partick Thistle,Dundee Utd,2.34,3.38,2.98,1.96,1.86,1.71,2.14,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/partick-dundee-utd-jVOodxCg/#1X2;2,2,3,1
04.08.2018,2018,scotland,championship-2018-2019,Falkirk,Inverness,2.73,3.31,2.59,2.10,1.75,1.83,1.98,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/falkirk-inverness-UPD1Cf1b/#1X2;2,2,1,0
04.08.2018,2018,scotland,championship-2018-2019,Ross County,Alloa,1.34,5.14,9.32,1.69,2.20,2.03,1.8,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/ross-county-alloa-Qi7AAYVA/#1X2;2,1,1,0
27.10.2018,2018,scotland,championship-2018-2019,Dunfermline,Dundee Utd,2.23,3.46,3.13,1.99,1.83,1.75,2.1,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/dunfermline-dundee-utd-4KmHtcC6/#1X2;2,2,2,0
20.04.2019,2019,scotland,championship-2018-2019,Queen of South,Dunfermline,2.98,3.09,2.49,2.31,1.63,1.91,1.88,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/queen-of-south-dunfermline-0IoaVrRJ/#1X2;2,1,3,1
22.09.2018,2018,scotland,championship-2018-2019,Ross County,Inverness,1.78,3.86,4.44,1.71,2.17,1.65,2.24,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/ross-county-inverness-IqklijUd/#1X2;2,0,0,0
27.04.2019,2019,scotland,championship-2018-2019,Alloa,Inverness,2.74,3.54,2.43,1.89,1.93,1.69,2.15,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/alloa-inverness-v9p3U2tQ/#1X2;2,2,3,1
30.03.2019,2019,scotland,championship-2018-2019,Morton,Partick Thistle,3.15,3.1,2.38,2.50,1.54,2.09,1.74,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/morton-partick-pUDgEjjS/#1X2;2,2,3,0
08.12.2018,2018,scotland,championship-2018-2019,Morton,Dundee Utd,3.64,3.42,2.02,2.14,1.70,1.92,1.87,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/morton-dundee-utd-fkIi1Ogj/#1X2;2,0,2,1
23.04.2019,2019,scotland,championship-2018-2019,Ayr,Partick Thistle,2.8,3.3,2.49,2.11,1.74,1.81,2.0,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/ayr-partick-Uc7LhINi/#1X2;2,2,1,0
17.11.2018,2018,scotland,championship-2018-2019,Ayr,Morton,1.53,4.19,5.79,1.82,1.99,1.88,1.9,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/ayr-morton-EXyx7gQB/#1X2;2,0,0,0
27.04.2019,2019,scotland,championship-2018-2019,Dundee Utd,Falkirk,1.67,4.07,4.55,1.89,1.93,1.84,1.95,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/dundee-utd-falkirk-pjNVPMls/#1X2;2,1,2,0
01.12.2018,2018,scotland,championship-2018-2019,Inverness,Falkirk,1.55,3.88,6.32,1.84,1.97,1.89,1.88,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/inverness-falkirk-Sz2BLhu5/#1X2;2,2,5,1
06.10.2018,2018,scotland,championship-2018-2019,Ayr,Dundee Utd,2.32,3.44,2.97,1.81,2.02,1.65,2.25,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/ayr-dundee-utd-vcbwVaDf/#1X2;2,1,2,0
11.05.2019,2019,scotland,championship-2018-2019,Queen of South,Montrose,1.48,4.54,6.33,1.71,2.19,1.81,2.03,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/queen-of-south-montrose-zRpxhgQI/#1X2;2,1,5,0
25.08.2018,2018,scotland,championship-2018-2019,Inverness,Alloa,1.45,4.55,7.14,1.77,2.09,1.91,1.9,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/inverness-alloa-bLgtOi0A/#1X2;2,0,4,1
27.10.2018,2018,scotland,championship-2018-2019,Queen of South,Falkirk,1.73,3.54,5.18,2.00,1.82,1.89,1.94,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/queen-of-south-falkirk-QZyQvysJ/#1X2;2,1,2,0
09.04.2019,2019,scotland,championship-2018-2019,Ross County,Dunfermline,1.94,3.4,3.86,2.19,1.69,1.95,1.85,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/ross-county-dunfermline-vBetJEyc/#1X2;2,1,1,0
30.10.2018,2018,scotland,championship-2018-2019,Ayr,Alloa,1.52,3.91,6.42,1.79,2.02,1.84,1.92,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/ayr-alloa-htUB2vZP/#1X2;2,1,3,0
30.10.2018,2018,scotland,championship-2018-2019,Inverness,Dunfermline,2.55,3.22,2.72,2.13,1.71,1.82,1.97,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/inverness-dunfermline-d8PscIdm/#1X2;2,0,4,1
03.11.2018,2018,scotland,championship-2018-2019,Inverness,Ross County,3.15,3.43,2.18,1.87,1.93,1.68,2.17,https://www.oddsportal.com/soccer/scotland/championship-2018-2019/inverness-ross-county-YDK6iEQO/#1X2;2,0,4,1
