date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
04.08.2018,2018,scotland,premiership-2018-2019,Kilmarnock,St Johnstone,2.15,3.19,3.83,2.39,1.62,2.02,1.84,https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/kilmarnock-st-johnstone-IJayljr0/#1X2;2,1,2,0
18.05.2019,2019,scotland,premiership-2018-2019,Hamilton,St Johnstone,2.48,3.26,2.83,2.03,1.82,1.76,2.04,https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hamilton-st-johnstone-hMT2F9c3/#1X2;2,1,2,0
23.10.2018,2018,scotland,premiership-2018-2019,Dundee FC,Hearts,5.54,3.85,1.64,1.86,2.03,1.86,2.0,https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-fc-hearts-nZoyWBN7/#1X2;2,2,3,0
28.04.2019,2019,scotland,premiership-2018-2019,Rangers,Aberdeen,1.6,3.94,5.86,1.97,1.90,1.95,1.87,https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/rangers-aberdeen-2aaWqI7I/#1X2;2,1,2,0
20.10.2018,2018,scotland,premiership-2018-2019,Livingston,Dundee FC,1.94,3.53,4.01,2.11,1.79,1.93,1.94,https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/livingston-dundee-fc-r13hvzGR/#1X2;2,1,4,0
22.12.2018,2018,scotland,premiership-2018-2019,Motherwell,St. Mirren,1.85,3.33,4.67,2.47,1.56,2.2,1.7,https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/motherwell-st-mirren-A5hs4Hjl/#1X2;2,2,1,0
26.01.2019,2019,scotland,premiership-2018-2019,Dundee FC,Motherwell,3.61,3.36,2.09,2.09,1.79,1.85,1.99,https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-fc-motherwell-IBe7RBlC/#1X2;2,2,1,0
05.12.2018,2018,scotland,premiership-2018-2019,Hibernian,St. Mirren,1.42,4.59,7.38,1.80,2.07,1.99,1.84,https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hibernian-st-mirren-ANwbCKRA/#1X2;2,0,4,1
23.12.2018,2018,scotland,premiership-2018-2019,St Johnstone,Rangers,5.59,4.02,1.59,1.96,1.89,1.96,1.88,https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-johnstone-rangers-hUsn3y6f/#1X2;2,2,3,1
04.11.2018,2018,scotland,premiership-2018-2019,Kilmarnock,Aberdeen,2.94,3.12,2.55,2.50,1.55,2.04,1.81,https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/kilmarnock-aberdeen-tArRlQTn/#1X2;2,2,3,1
31.10.2018,2018,scotland,premiership-2018-2019,Dundee FC,Celtic,17.08,8.34,1.14,1.44,2.78,2.29,1.65,https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-fc-celtic-0jNizREg/#1X2;2,2,5,0
02.09.2018,2018,scotland,premiership-2018-2019,Celtic,Rangers,1.6,4.18,5.68,1.71,2.24,1.76,2.13,https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/celtic-rangers-nByo42Yc/#1X2;2,1,1,0
07.10.2018,2018,scotland,premiership-2018-2019,St Johnstone,Celtic,9.76,5.14,1.33,1.76,2.16,2.14,1.76,https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-johnstone-celtic-ELByrIG2/#1X2;2,2,6,0
06.04.2019,2019,scotland,premiership-2018-2019,Hearts,Hibernian,2.34,3.23,3.19,2.27,1.67,1.92,1.9,https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hearts-hibernian-IXvrBp5O/#1X2;2,2,3,1
07.04.2019,2019,scotland,premiership-2018-2019,Motherwell,Rangers,5.97,4.15,1.56,1.86,2.01,1.9,1.91,https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/motherwell-rangers-r9BkFdHu/#1X2;2,2,3,0
