date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
27.12.2017,2017,scotland,premiership-2017-2018,Rangers,Motherwell,1.4,4.89,7.32,1.60,2.36,1.79,2.04,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/rangers-motherwell-OGOLBcHP/#1X2;2,1,2,0
12.12.2017,2017,scotland,premiership-2017-2018,Ross County,Kilmarnock,2.69,3.25,2.69,2.10,1.77,1.82,2.0,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/ross-county-kilmarnock-ncpDDbVF/#1X2;2,0,4,1
09.12.2017,2017,scotland,premiership-2017-2018,Kilmarnock,Partick Thistle,2.24,3.13,3.51,2.37,1.60,1.98,1.85,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/kilmarnock-partick-ABJrbJVS/#1X2;2,1,6,1
24.02.2018,2018,scotland,premiership-2017-2018,Hamilton,Partick Thistle,3.17,3.22,2.35,2.19,1.69,1.89,1.92,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/hamilton-partick-WruSqrT8/#1X2;2,1,3,1
08.05.2018,2018,scotland,premiership-2017-2018,Hamilton,St Johnstone,2.63,3.1,2.87,2.40,1.60,1.97,1.84,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/hamilton-st-johnstone-KhcEXmWI/#1X2;2,2,3,1
03.02.2018,2018,scotland,premiership-2017-2018,Hearts,St Johnstone,1.86,3.48,4.48,2.26,1.66,2.04,1.74,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/hearts-st-johnstone-Uaz4MmVp/#1X2;2,1,1,0
25.11.2017,2017,scotland,premiership-2017-2018,Hamilton,Hibernian,5.13,3.9,1.67,1.82,2.03,1.78,2.05,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/hamilton-hibernian-06Velr24/#1X2;2,0,2,1
07.05.2018,2018,scotland,premiership-2017-2018,Dundee Utd,Livingston,2.2,3.41,3.37,1.96,1.87,1.72,2.1,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/dundee-utd-livingston-4lNSCEzH/#1X2;2,2,5,1
24.11.2017,2017,scotland,premiership-2017-2018,Dundee FC,Rangers,6.42,4.7,1.46,1.53,2.52,1.67,2.19,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/dundee-fc-rangers-MFWikOnb/#1X2;2,1,3,1
25.10.2017,2017,scotland,premiership-2017-2018,Dundee FC,Motherwell,2.44,3.36,2.91,1.95,1.89,1.72,2.16,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/dundee-fc-motherwell-C4Z8KCs7/#1X2;2,2,1,0
19.08.2017,2017,scotland,premiership-2017-2018,Hibernian,Hamilton,1.52,4.26,6.55,1.83,2.01,2.0,1.88,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/hibernian-hamilton-b1JHDqDP/#1X2;2,2,4,1
03.02.2018,2018,scotland,premiership-2017-2018,Aberdeen,Hamilton,1.33,4.85,10.68,1.94,1.91,2.32,1.63,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/aberdeen-hamilton-pSbXR97N/#1X2;2,1,3,0
26.12.2017,2017,scotland,premiership-2017-2018,Dundee FC,Celtic,12.57,6.48,1.23,1.46,2.61,1.98,1.85,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/dundee-fc-celtic-I3Ju5RrD/#1X2;2,2,2,0
13.12.2017,2017,scotland,premiership-2017-2018,St Johnstone,Aberdeen,3.78,3.2,2.12,2.38,1.59,2.04,1.79,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/st-johnstone-aberdeen-ULZHCIpM/#1X2;2,2,3,0
02.12.2017,2017,scotland,premiership-2017-2018,Partick Thistle,Hibernian,4.07,3.51,1.94,2.01,1.83,1.82,1.97,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/partick-hibernian-0MJJ3N1i/#1X2;2,2,1,0
18.02.2018,2018,scotland,premiership-2017-2018,Hamilton,Rangers,8.22,4.9,1.37,1.75,2.13,1.99,1.84,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/hamilton-rangers-neL2sk7A/#1X2;2,2,8,1
12.05.2018,2018,scotland,premiership-2017-2018,St Johnstone,Ross County,3.13,3.57,2.21,1.99,1.86,1.77,2.05,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/st-johnstone-ross-county-EeGykk1g/#1X2;2,0,2,1
20.12.2017,2017,scotland,premiership-2017-2018,Celtic,Partick Thistle,1.11,10.14,25.52,1.35,3.08,2.42,1.56,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/celtic-partick-ShXmj4Xi/#1X2;2,1,2,0
04.11.2017,2017,scotland,premiership-2017-2018,Rangers,Partick Thistle,1.36,5.13,8.39,1.57,2.42,1.84,1.97,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/rangers-partick-za8Axo3h/#1X2;2,1,3,0
16.09.2017,2017,scotland,premiership-2017-2018,Hamilton,Hearts,3.56,3.4,2.11,1.98,1.87,1.72,2.09,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/hamilton-hearts-pfqd6MMd/#1X2;2,2,3,1
17.03.2018,2018,scotland,premiership-2017-2018,Aberdeen,Dundee FC,1.63,3.86,5.65,2.06,1.80,2.02,1.81,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/aberdeen-dundee-fc-6widmHZ0/#1X2;2,1,1,0
10.03.2018,2018,scotland,premiership-2017-2018,Kilmarnock,Ross County,2.02,3.39,3.83,2.12,1.75,1.88,1.92,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/kilmarnock-ross-county-WKbqjJkr/#1X2;2,1,5,1
26.08.2017,2017,scotland,premiership-2017-2018,Celtic,St Johnstone,1.18,7.1,16.35,1.49,2.56,2.36,1.64,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/celtic-st-johnstone-Emvh5LK5/#1X2;2,0,2,1
29.04.2018,2018,scotland,premiership-2017-2018,Celtic,Rangers,1.44,4.54,7.25,1.66,2.29,1.83,2.0,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/celtic-rangers-0AqYWGu8/#1X2;2,1,5,0
31.03.2018,2018,scotland,premiership-2017-2018,Motherwell,Rangers,5.56,3.96,1.63,1.85,2.00,1.83,1.98,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/motherwell-rangers-zJ4raEYC/#1X2;2,0,4,1
28.04.2018,2018,scotland,premiership-2017-2018,Motherwell,Dundee FC,2.21,3.46,3.21,2.13,1.76,1.86,1.92,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/motherwell-dundee-fc-vw2gxCHm/#1X2;2,1,3,1
07.04.2018,2018,scotland,premiership-2017-2018,St Johnstone,Motherwell,2.37,3.12,3.26,2.46,1.55,2.06,1.77,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/st-johnstone-motherwell-Icb1FZIg/#1X2;2,0,0,0
09.12.2017,2017,scotland,premiership-2017-2018,Hamilton,St Johnstone,2.61,3.19,2.85,2.28,1.65,1.92,1.9,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/hamilton-st-johnstone-EqQZau1G/#1X2;2,2,1,0
23.12.2017,2017,scotland,premiership-2017-2018,Motherwell,Dundee FC,2.1,3.52,3.49,1.93,1.91,1.74,2.09,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/motherwell-dundee-fc-lORO89ql/#1X2;2,0,2,1
16.09.2017,2017,scotland,premiership-2017-2018,Celtic,Ross County,1.12,9.53,21.55,1.33,3.17,2.11,1.73,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/celtic-ross-county-vcdArJUk/#1X2;2,1,4,0
09.09.2017,2017,scotland,premiership-2017-2018,Ross County,Partick Thistle,2.35,3.42,3.0,2.01,1.84,1.79,2.13,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/ross-county-partick-jZvY17VA/#1X2;2,0,2,1
28.10.2017,2017,scotland,premiership-2017-2018,Dundee FC,Hamilton,2.08,3.54,3.47,1.95,1.89,1.75,2.09,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/dundee-fc-hamilton-b1evzhsf/#1X2;2,2,4,1
12.05.2018,2018,scotland,premiership-2017-2018,Motherwell,Hamilton,2.3,3.3,3.16,2.07,1.81,1.82,2.02,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/motherwell-hamilton-WWQWkVom/#1X2;2,1,3,0
31.01.2018,2018,scotland,premiership-2017-2018,Hibernian,Motherwell,1.66,3.81,5.62,2.02,1.83,1.99,1.82,https://www.oddsportal.com/soccer/scotland/premiership-2017-2018/hibernian-motherwell-I1lDWXhh/#1X2;2,1,3,1
