date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
02.10.2016,2016,scotland,championship-2016-2017,Hibernian,Dundee Utd,1.72,4.0,5.1,1.86,2.05,1.75,2.05,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/hibernian-dundee-utd-dAYRd2zN/#1X2;2,0,2,1
10.12.2016,2016,scotland,championship-2016-2017,Ayr,Dundee Utd,4.85,3.81,1.7,1.85,1.97,1.87,2.03,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/ayr-dundee-utd-IZ5PW8Hg/#1X2;2,2,1,0
29.10.2016,2016,scotland,championship-2016-2017,Dundee Utd,Falkirk,1.9,3.59,3.83,1.78,2.04,1.63,2.25,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/dundee-utd-falkirk-6edOQtk3/#1X2;2,1,1,0
25.03.2017,2017,scotland,championship-2016-2017,Hibernian,Falkirk,1.66,3.7,5.68,2.12,1.76,2.13,1.76,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/hibernian-falkirk-fucvJR3g/#1X2;2,1,3,1
29.10.2016,2016,scotland,championship-2016-2017,Morton,Ayr,2.03,3.46,3.55,1.88,1.92,1.66,2.18,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/morton-ayr-lMhu4Jsj/#1X2;2,1,3,1
15.03.2017,2017,scotland,championship-2016-2017,St. Mirren,Dundee Utd,3.21,3.34,2.28,2.08,1.79,1.87,2.01,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/st-mirren-dundee-utd-dnWHpYcR/#1X2;2,1,5,1
29.10.2016,2016,scotland,championship-2016-2017,Raith,Queen of South,2.42,3.4,2.8,1.80,2.01,1.6,2.31,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/raith-queen-of-south-0IeSP049/#1X2;2,1,1,0
19.11.2016,2016,scotland,championship-2016-2017,Morton,Dundee Utd,3.64,3.54,2.02,1.93,1.92,1.73,2.07,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/morton-dundee-utd-GhUfHTH6/#1X2;2,0,0,0
22.04.2017,2017,scotland,championship-2016-2017,Morton,Ayr,1.7,3.83,4.98,1.94,1.87,1.95,1.91,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/morton-ayr-Y3XXOgWq/#1X2;2,0,2,1
15.04.2017,2017,scotland,championship-2016-2017,Raith,Morton,3.06,3.17,2.43,2.32,1.64,1.98,1.9,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/raith-morton-UVlkXHO3/#1X2;2,1,2,0
25.03.2017,2017,scotland,championship-2016-2017,Raith,Queen of South,2.98,3.27,2.47,2.11,1.77,1.83,2.07,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/raith-queen-of-south-UckiGPmC/#1X2;2,0,2,1
08.04.2017,2017,scotland,championship-2016-2017,Morton,Hibernian,5.39,3.65,1.71,2.21,1.70,2.19,1.77,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/morton-hibernian-80CIJbf4/#1X2;2,0,2,1
17.12.2016,2016,scotland,championship-2016-2017,St. Mirren,Ayr,2.15,3.41,3.4,1.98,1.85,1.8,2.1,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/st-mirren-ayr-E1yfnlHt/#1X2;2,0,2,1
