date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
03.08.2019,2019,scotland,premiership-2019-2020,Celtic,St Johnstone,1.15,7.44,19.5,1.66,2.31,2.88,1.42,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/celtic-st-johnstone-bBSxS3cC/#1X2;2,1,7,0
02.11.2019,2019,scotland,premiership-2019-2020,Motherwell,Livingston,2.04,3.49,3.58,2.00,1.86,1.79,2.03,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/motherwell-livingston-fBPWNCIa/#1X2;2,1,3,1
14.09.2019,2019,scotland,premiership-2019-2020,Aberdeen,St Johnstone,1.72,3.62,5.07,2.18,1.72,2.05,1.78,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/aberdeen-st-johnstone-IkC8AsRo/#1X2;2,0,2,1
28.09.2019,2019,scotland,premiership-2019-2020,Rangers,Aberdeen,1.34,5.08,8.69,1.71,2.22,2.0,1.81,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/rangers-aberdeen-pOfz2Avq/#1X2;2,1,5,0
27.10.2019,2019,scotland,premiership-2019-2020,Rangers,Motherwell,1.18,7.28,13.81,1.41,2.77,2.08,1.76,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/rangers-motherwell-d4VhCFJm/#1X2;2,1,3,1
15.02.2020,2020,scotland,premiership-2019-2020,Hearts,Hamilton,1.52,4.29,6.11,1.84,2.03,1.89,1.91,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/hearts-hamilton-UmWiWkT9/#1X2;2,0,4,1
06.10.2019,2019,scotland,premiership-2019-2020,Livingston,Celtic,11.56,5.8,1.25,1.66,2.19,2.2,1.68,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/livingston-celtic-rwNW6Ks8/#1X2;2,1,2,0
03.03.2020,2020,scotland,premiership-2019-2020,Hibernian,Hearts,2.1,3.51,3.34,1.88,1.97,1.7,2.14,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/hibernian-hearts-fkzdR0sr/#1X2;2,2,4,1
10.11.2019,2019,scotland,premiership-2019-2020,Livingston,Rangers,9.36,5.62,1.29,1.59,2.44,1.93,1.87,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/livingston-rangers-EFdcvY2t/#1X2;2,2,2,0
28.09.2019,2019,scotland,premiership-2019-2020,St Johnstone,Motherwell,2.85,3.24,2.51,2.22,1.70,1.87,1.94,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/st-johnstone-motherwell-Snpu1Ugk/#1X2;2,2,1,0
31.08.2019,2019,scotland,premiership-2019-2020,Aberdeen,Ross County,1.68,3.8,5.02,1.98,1.88,1.92,1.89,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/aberdeen-ross-county-n9SlfMt5/#1X2;2,1,3,0
05.02.2020,2020,scotland,premiership-2019-2020,Motherwell,Celtic,11.0,5.79,1.26,1.69,2.23,2.2,1.66,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/motherwell-celtic-Ec36KhUc/#1X2;2,2,4,0
12.02.2020,2020,scotland,premiership-2019-2020,Livingston,St. Mirren,1.83,3.52,4.45,2.22,1.70,2.01,1.79,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/livingston-st-mirren-fVwuZiqi/#1X2;2,1,3,1
11.08.2019,2019,scotland,premiership-2019-2020,St. Mirren,Aberdeen,3.77,3.18,2.11,2.46,1.60,2.06,1.78,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/st-mirren-aberdeen-QonKvssI/#1X2;2,1,1,0
04.03.2020,2020,scotland,premiership-2019-2020,Motherwell,Ross County,1.78,3.64,4.51,1.98,1.87,1.85,1.93,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/motherwell-ross-county-t6x8ObR0/#1X2;2,1,5,1
05.02.2020,2020,scotland,premiership-2019-2020,Aberdeen,St Johnstone,1.71,3.5,5.28,2.32,1.64,2.15,1.69,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/aberdeen-st-johnstone-tp5bMEao/#1X2;2,2,1,0
21.09.2019,2019,scotland,premiership-2019-2020,Motherwell,Ross County,1.73,3.84,4.56,1.87,1.99,1.8,2.02,https://www.oddsportal.com/soccer/scotland/premiership-2019-2020/motherwell-ross-county-j3n8byYj/#1X2;2,2,3,1
