date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
11.02.2018,2018,portugal,primeira-liga-2017-2018,Sporting,Feirense,1.16,7.41,21.22,1.66,2.25,2.6,1.5,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/sporting-feirense-j9w8aiZk/#1X2;2,1,2,0
10.02.2018,2018,portugal,primeira-liga-2017-2018,Portimonense,Benfica,6.52,4.34,1.5,1.63,2.32,1.73,2.09,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/portimonense-benfica-KQnx5DBS/#1X2;2,2,4,1
20.01.2018,2018,portugal,primeira-liga-2017-2018,Benfica,Chaves,1.2,6.78,14.69,1.46,2.70,1.99,1.82,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/benfica-chaves-GUcAbjXb/#1X2;2,1,3,0
18.02.2018,2018,portugal,primeira-liga-2017-2018,Vitoria Guimaraes,Braga,3.06,3.27,2.38,1.97,1.87,1.72,2.11,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/vitoria-guimaraes-braga-CKBFIWuS/#1X2;2,2,5,0
12.05.2018,2018,portugal,primeira-liga-2017-2018,Vitoria Guimaraes,FC Porto,7.01,4.58,1.45,1.63,2.35,1.74,2.09,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/vitoria-guimaraes-fc-porto-4AKMDdCj/#1X2;2,2,1,0
08.04.2018,2018,portugal,primeira-liga-2017-2018,FC Porto,Aves,1.12,9.2,26.45,1.39,2.89,2.5,1.56,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/fc-porto-aves-vPlXq6zd/#1X2;2,1,2,0
10.12.2017,2017,portugal,primeira-liga-2017-2018,Portimonense,Chaves,1.9,3.69,4.02,1.85,1.99,1.73,2.1,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/portimonense-chaves-Mer654qj/#1X2;2,2,1,0
11.05.2018,2018,portugal,primeira-liga-2017-2018,Aves,Chaves,2.83,3.49,2.42,1.77,2.12,1.61,2.24,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/aves-chaves-pQwjJIlT/#1X2;2,2,5,1
04.02.2018,2018,portugal,primeira-liga-2017-2018,Vitoria Guimaraes,Ferreira,1.78,3.7,4.72,1.88,1.96,1.82,2.01,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/vitoria-guimaraes-ferreira-GE3VoY4j/#1X2;2,1,5,1
23.04.2018,2018,portugal,primeira-liga-2017-2018,FC Porto,Vitoria Setubal,1.1,9.86,31.38,1.51,2.61,2.81,1.45,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/fc-porto-vitoria-setubal-zkDD9jFm/#1X2;2,1,6,1
19.08.2017,2017,portugal,primeira-liga-2017-2018,Vitoria Guimaraes,Sporting,5.88,4.15,1.58,1.79,2.06,1.92,1.98,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/vitoria-guimaraes-sporting-0lQU4Izk/#1X2;2,2,5,0
17.09.2017,2017,portugal,primeira-liga-2017-2018,Belenenses,Estoril,2.36,3.19,3.22,2.26,1.65,1.93,1.9,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/belenenses-estoril-CQrAYmen/#1X2;2,1,3,1
27.08.2017,2017,portugal,primeira-liga-2017-2018,Sporting,Estoril,1.15,7.96,18.63,1.44,2.77,2.25,1.72,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/sporting-estoril-zscawwsE/#1X2;2,1,3,1
14.08.2017,2017,portugal,primeira-liga-2017-2018,Chaves,Benfica,7.42,4.75,1.43,1.70,2.21,1.89,1.97,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/chaves-benfica-2grrEMD2/#1X2;2,2,1,0
09.08.2017,2017,portugal,primeira-liga-2017-2018,FC Porto,Estoril,1.16,7.87,18.93,1.51,2.61,2.48,1.61,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/fc-porto-estoril-8WM8aNb9/#1X2;2,1,4,0
10.09.2017,2017,portugal,primeira-liga-2017-2018,Vitoria Guimaraes,Boavista,1.91,3.37,4.38,2.32,1.62,2.09,1.81,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/vitoria-guimaraes-boavista-MeKiG6uI/#1X2;2,1,1,0
05.02.2018,2018,portugal,primeira-liga-2017-2018,Vitoria Setubal,Belenenses,2.44,2.89,3.39,2.91,1.41,2.28,1.62,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/vitoria-setubal-belenenses-IwOfhzSM/#1X2;2,1,3,0
16.09.2017,2017,portugal,primeira-liga-2017-2018,Boavista,Benfica,8.6,4.28,1.42,2.08,1.78,2.29,1.64,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/boavista-benfica-xYTZSqPN/#1X2;2,1,3,1
27.04.2018,2018,portugal,primeira-liga-2017-2018,Vitoria Guimaraes,Moreirense,1.97,3.47,3.95,1.96,1.92,1.73,2.02,https://www.oddsportal.com/soccer/portugal/primeira-liga-2017-2018/vitoria-guimaraes-moreirense-AReKSVLP/#1X2;2,1,1,0
