date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
25.09.2016,2016,portugal,taca-de-portugal-2016-2017,Vilafranquense,Vilaverdense,2.69,3.2,2.32,1.88,1.93,1.64,2.12,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/vilafranquense-vilaverdense-fc-zVnGnLSt/#1X2;2,1,1,0
25.09.2016,2016,portugal,taca-de-portugal-2016-2017,Almancilense,Merelinense,2.64,3.22,2.37,2.05,1.75,1.72,2.0,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/almancilense-merelinense-xfoAwrjQ/#1X2;2,2,2,0
24.09.2016,2016,portugal,taca-de-portugal-2016-2017,Viana A.,CD Cova da Piedade,6.1,3.86,1.44,1.99,1.81,1.94,1.77,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/viana-alentejo-cova-de-piedade-0lK9ZDXf/#1X2;2,2,3,1
16.10.2016,2016,portugal,taca-de-portugal-2016-2017,Vitoria Sernache,Vilafranquense,2.19,3.05,3.53,2.42,1.56,2.0,1.77,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/vitoria-sernache-vilafranquense-CfdK1anH/#1X2;2,2,1,0
18.01.2017,2017,portugal,taca-de-portugal-2016-2017,Covilha,Vitoria Guimaraes,4.71,3.31,1.89,2.40,1.61,2.16,1.79,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/covilha-vitoria-guimaraes-jNdIydEC/#1X2;2,2,1,0
14.12.2016,2016,portugal,taca-de-portugal-2016-2017,Real SC,Benfica,21.59,8.35,1.13,1.41,2.92,2.53,1.53,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/real-sc-benfica-CApM98z6/#1X2;2,2,3,0
18.01.2017,2017,portugal,taca-de-portugal-2016-2017,Benfica,Leixoes,1.07,12.24,34.18,1.26,3.88,2.51,1.59,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/benfica-leixoes-8b7Dxxa6/#1X2;2,1,8,1
19.11.2016,2016,portugal,taca-de-portugal-2016-2017,Sanjoanense,Gil Vicente,3.39,3.06,2.25,2.38,1.58,1.95,1.83,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/sanjoanense-gil-vicente-jZxODHOb/#1X2;2,1,1,0
16.10.2016,2016,portugal,taca-de-portugal-2016-2017,Mortagua,CD Cova da Piedade,4.21,3.21,1.78,2.41,1.56,2.04,1.74,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/mortagua-fc-cova-de-piedade-CKRF412b/#1X2;2,2,1,0
25.09.2016,2016,portugal,taca-de-portugal-2016-2017,Gouveia,Academica,6.1,3.94,1.43,1.80,2.00,1.69,2.04,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/cd-gouveia-academica-jFpQsxQE/#1X2;2,2,3,1
14.12.2016,2016,portugal,taca-de-portugal-2016-2017,Leixoes,Tondela,3.45,3.11,2.26,2.43,1.60,2.08,1.84,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/leixoes-tondela-MLi9CAjm/#1X2;2,1,3,1
17.01.2017,2017,portugal,taca-de-portugal-2016-2017,Chaves,Sporting,6.4,3.85,1.59,2.17,1.73,2.16,1.79,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/chaves-sporting-U789wIq0/#1X2;2,1,1,0
16.10.2016,2016,portugal,taca-de-portugal-2016-2017,Santa Iria,Vitoria Guimaraes,16.0,7.1,1.15,1.56,2.42,2.43,1.53,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/santa-iria-vitoria-guimaraes-l0ZqRFFS/#1X2;2,2,3,1
16.10.2016,2016,portugal,taca-de-portugal-2016-2017,Caldas,Estoril,8.54,4.46,1.38,2.00,1.80,2.1,1.7,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/caldas-sc-estoril-bBtXTHV9/#1X2;2,2,1,0
19.11.2016,2016,portugal,taca-de-portugal-2016-2017,Estoril,CD Cova da Piedade,1.92,3.38,4.76,2.29,1.69,2.04,1.84,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/estoril-cova-de-piedade-CA0iDpYm/#1X2;2,1,2,0
17.01.2017,2017,portugal,taca-de-portugal-2016-2017,Estoril,Academica,2.37,2.99,3.47,2.68,1.50,2.19,1.75,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/estoril-academica-0Y35vbUg/#1X2;2,1,3,1
13.11.2016,2016,portugal,taca-de-portugal-2016-2017,Varzim,Covilha,2.77,2.83,2.92,2.65,1.49,2.11,1.77,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/varzim-covilha-YPl0BO20/#1X2;2,2,1,0
16.10.2016,2016,portugal,taca-de-portugal-2016-2017,Torreense,Academico Viseu,4.13,3.12,1.98,2.47,1.53,2.09,1.71,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2016-2017/torreense-academico-viseu-vsbC3LH4/#1X2;2,1,2,0
