date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
30.09.2016,2016,portugal,primeira-liga-2016-2017,Tondela,Ferreira,2.66,2.8,3.38,2.36,1.66,1.84,1.96,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/tondela-ferreira-lC5YkQti/#1X2;2,1,3,1
05.12.2016,2016,portugal,primeira-liga-2016-2017,Ferreira,Boavista,2.16,3.08,3.89,2.58,1.54,2.15,1.76,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/ferreira-boavista-WdEiL8xg/#1X2;2,1,3,1
15.04.2017,2017,portugal,primeira-liga-2016-2017,Chaves,Vitoria Guimaraes,2.98,3.23,2.48,2.06,1.80,1.85,2.07,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/chaves-vitoria-guimaraes-6sVgEUak/#1X2;2,2,5,1
04.12.2016,2016,portugal,primeira-liga-2016-2017,Vitoria Guimaraes,Chaves,1.86,3.39,4.81,2.26,1.68,2.04,1.85,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/vitoria-guimaraes-chaves-4ORbJn75/#1X2;2,0,2,1
15.04.2017,2017,portugal,primeira-liga-2016-2017,Braga,FC Porto,6.74,4.18,1.51,2.06,1.80,2.21,1.75,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/braga-fc-porto-SjWkFApq/#1X2;2,0,2,1
21.05.2017,2017,portugal,primeira-liga-2016-2017,Estoril,Arouca,2.37,3.12,3.24,2.13,1.74,1.9,1.98,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/estoril-arouca-UyATiylB/#1X2;2,1,6,1
17.12.2016,2016,portugal,primeira-liga-2016-2017,Estoril,Benfica,13.45,5.88,1.25,1.72,2.18,2.4,1.65,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/estoril-benfica-6iQLOsqo/#1X2;2,2,1,0
19.12.2016,2016,portugal,primeira-liga-2016-2017,Maritimo,Feirense,1.77,3.45,5.33,2.34,1.63,2.22,1.75,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/maritimo-feirense-ImT8pP54/#1X2;2,1,2,0
12.12.2016,2016,portugal,primeira-liga-2016-2017,Arouca,Rio Ave,3.03,2.89,2.76,2.69,1.50,2.17,1.78,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/arouca-rio-ave-0jL7HQyI/#1X2;2,2,2,0
21.04.2017,2017,portugal,primeira-liga-2016-2017,Rio Ave,Arouca,1.6,3.83,6.12,2.10,1.78,2.11,1.79,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/rio-ave-arouca-E7Y1C8U1/#1X2;2,1,3,0
22.04.2017,2017,portugal,primeira-liga-2016-2017,Maritimo,Belenenses,1.86,3.4,4.72,2.26,1.67,2.11,1.81,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/maritimo-belenenses-GCCpyh72/#1X2;2,1,3,0
