date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
25.11.2018,2018,portugal,taca-de-portugal-2018-2019,Penafiel,Vitoria Setubal,3.45,3.07,2.2,2.53,1.51,2.08,1.75,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/penafiel-vitoria-setubal-Y547rLys/#1X2;2,2,5,1
09.09.2018,2018,portugal,taca-de-portugal-2018-2019,Pedras Rubras,SC Mirandela,2.47,3.2,2.76,2.00,1.80,1.8,2.0,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/pedras-rubras-sc-mirandela-z1R5aTxs/#1X2;2,2,3,1
21.10.2018,2018,portugal,taca-de-portugal-2018-2019,Maria de Fonte,Santa Clara,5.88,3.95,1.53,1.78,2.00,1.81,1.95,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/maria-de-fonte-santa-clara-CCa19Q4r/#1X2;2,2,3,1
19.12.2018,2018,portugal,taca-de-portugal-2018-2019,Aves,Chaves,2.37,3.21,2.97,2.09,1.74,1.81,2.0,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/aves-chaves-n5d9xus6/#1X2;2,1,2,0
09.09.2018,2018,portugal,taca-de-portugal-2018-2019,Almancilense,Moura AC,3.34,3.3,1.97,1.62,2.25,1.53,2.37,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/almancilense-moura-ac-4bChhCVD/#1X2;2,2,1,0
22.11.2018,2018,portugal,taca-de-portugal-2018-2019,Benfica,Arouca,1.15,7.25,15.17,1.44,2.60,2.23,1.66,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/benfica-arouca-KM6JuJLa/#1X2;2,1,3,1
08.09.2018,2018,portugal,taca-de-portugal-2018-2019,Sacavenense,Alverca,1.45,4.64,5.45,1.69,2.09,1.85,1.85,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/sacavenense-alverca-n3RgXAgl/#1X2;2,1,3,1
09.09.2018,2018,portugal,taca-de-portugal-2018-2019,Ferreiras,Lusitano GC,1.69,3.74,3.92,1.60,2.30,1.62,2.2,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/ferreiras-lusitano-gc-QVNvL15H/#1X2;2,2,1,0
09.09.2018,2018,portugal,taca-de-portugal-2018-2019,Trofense,Vizela,2.7,3.4,2.3,1.66,2.17,1.57,2.38,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/trofense-vizela-dGFEc77g/#1X2;2,1,1,0
21.10.2018,2018,portugal,taca-de-portugal-2018-2019,U. Madeira,Uniao SC,1.46,4.16,6.07,1.93,1.84,2.02,1.73,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/u-madeira-uniao-sc-d0L2DfND/#1X2;2,1,2,0
09.09.2018,2018,portugal,taca-de-portugal-2018-2019,Merelinense,Vieira,1.35,4.64,6.25,1.65,2.20,1.83,1.83,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/merelinense-vieira-vaBZhqMO/#1X2;2,1,4,1
08.09.2018,2018,portugal,taca-de-portugal-2018-2019,AD Limianos,Valenciano,1.28,5.8,7.2,1.45,2.70,1.8,2.0,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/ad-limianos-valenciano-tQQcWU8f/#1X2;2,1,4,0
21.10.2018,2018,portugal,taca-de-portugal-2018-2019,Fatima,Boavista,6.5,3.94,1.5,1.88,1.91,1.96,1.84,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/fatima-boavista-IFkM42JD/#1X2;2,2,5,1
15.01.2019,2019,portugal,taca-de-portugal-2018-2019,Aves,Braga,5.33,3.93,1.6,1.87,1.95,1.86,1.95,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/aves-braga-YPrErb6E/#1X2;2,2,3,1
21.10.2018,2018,portugal,taca-de-portugal-2018-2019,Sao Martinho,Moreirense,5.22,3.76,1.63,1.87,1.93,1.86,1.94,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/sao-martinho-moreirense-p2iE6Ol1/#1X2;2,2,1,0
26.02.2019,2019,portugal,taca-de-portugal-2018-2019,FC Porto,Braga,1.85,3.26,4.52,2.21,1.66,1.95,1.83,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/fc-porto-braga-MJATnt3G/#1X2;2,1,3,0
19.12.2018,2018,portugal,taca-de-portugal-2018-2019,CDC Montalegre,Benfica,22.0,9.16,1.09,1.27,3.22,2.19,1.68,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/cdc-montalegre-benfica-4t74wLRa/#1X2;2,2,1,0
21.10.2018,2018,portugal,taca-de-portugal-2018-2019,Armacenenses,Vitoria Setubal,9.65,5.32,1.28,1.78,2.03,2.35,1.6,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/armacenenses-vitoria-setubal-ziK6CExK/#1X2;2,2,3,1
21.10.2018,2018,portugal,taca-de-portugal-2018-2019,Agueda,Louletano,2.13,2.99,3.43,2.33,1.54,1.98,1.81,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/agueda-louletano-YRmA74Zf/#1X2;2,1,1,0
25.11.2018,2018,portugal,taca-de-portugal-2018-2019,Leixoes,Anadia,1.35,4.64,8.25,1.86,1.94,2.17,1.67,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/leixoes-anadia-bgwxTuxf/#1X2;2,1,1,0
25.11.2018,2018,portugal,taca-de-portugal-2018-2019,Covilha,Moreirense,4.67,3.42,1.78,2.20,1.66,2.07,1.75,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/covilha-moreirense-0IZhPcyJ/#1X2;2,2,3,0
08.09.2018,2018,portugal,taca-de-portugal-2018-2019,Casa Pia,Graciosa,1.33,4.32,9.05,1.67,2.07,2.16,1.77,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/casa-pia-graciosa-fc-QD01jj0Q/#1X2;2,1,6,0
19.12.2018,2018,portugal,taca-de-portugal-2018-2019,Boavista,Vitoria Guimaraes,3.18,3.03,2.35,2.49,1.52,2.05,1.77,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/boavista-vitoria-guimaraes-bq4duscm/#1X2;2,2,1,0
09.09.2018,2018,portugal,taca-de-portugal-2018-2019,Oriental,FC Barreirense,1.12,7.07,15.55,1.50,2.50,2.56,1.56,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/oriental-fc-barreirense-OOEkGCJk/#1X2;2,1,4,1
25.11.2018,2018,portugal,taca-de-portugal-2018-2019,Santa Clara,Chaves,2.4,3.1,3.02,2.27,1.63,1.9,1.89,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/santa-clara-chaves-0Ic1ZsaQ/#1X2;2,2,3,1
06.02.2019,2019,portugal,taca-de-portugal-2018-2019,Benfica,Sporting,1.56,3.73,6.49,1.92,1.90,1.9,1.88,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/benfica-sporting-hp6PmMmA/#1X2;2,1,3,1
21.10.2018,2018,portugal,taca-de-portugal-2018-2019,Sacavenense,Aves,5.06,3.57,1.68,2.02,1.78,1.98,1.83,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/sacavenense-aves-UDJABYiQ/#1X2;2,2,4,1
09.09.2018,2018,portugal,taca-de-portugal-2018-2019,Amarante,AD Oliveirense,1.54,4.04,4.32,1.85,1.95,1.67,2.1,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/amarante-fc-ad-oliveirense-viwJLYeS/#1X2;2,1,6,0
08.09.2018,2018,portugal,taca-de-portugal-2018-2019,Pinhalnovense,Vale Formoso,1.31,4.56,7.78,1.66,2.07,2.1,1.73,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/pinhalnovense-vale-formoso-8CSkYjvr/#1X2;2,1,5,0
21.10.2018,2018,portugal,taca-de-portugal-2018-2019,Santa Iria,SC Praiense,4.55,3.32,1.79,2.17,1.65,1.98,1.81,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/santa-iria-sc-praiense-vPjI5r47/#1X2;2,2,2,0
21.10.2018,2018,portugal,taca-de-portugal-2018-2019,Casa Pia,SC Angrense,1.28,4.88,8.42,1.69,2.08,2.11,1.73,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/casa-pia-sc-angrense-vqDVe7zq/#1X2;2,1,3,1
09.09.2018,2018,portugal,taca-de-portugal-2018-2019,Anadia,Penalva do Castelo,1.62,3.94,5.13,1.64,2.17,1.67,2.1,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/anadia-penalva-do-castelo-dzr09465/#1X2;2,1,4,1
25.11.2018,2018,portugal,taca-de-portugal-2018-2019,Rio Ave,Silves FC,1.07,10.29,23.67,1.27,3.18,2.42,1.56,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/rio-ave-silves-fc-xvkTU17s/#1X2;2,1,7,0
09.09.2018,2018,portugal,taca-de-portugal-2018-2019,SC Vila Real,Torcatense,3.18,3.38,2.09,1.97,1.78,1.8,1.91,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/sc-vila-real-gd-uniao-torcatense-I7Pv49UP/#1X2;2,1,3,1
02.04.2019,2019,portugal,taca-de-portugal-2018-2019,Braga,FC Porto,2.27,3.5,2.96,1.83,2.01,1.63,2.25,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2018-2019/braga-fc-porto-rZbxoKXS/#1X2;2,0,2,1
