date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
01.03.2020,2020,portugal,primeira-liga-2019-2020,Maritimo,Braga,5.22,4.02,1.65,1.91,1.96,1.83,1.97,https://www.oddsportal.com/soccer/portugal/primeira-liga-2019-2020/maritimo-braga-hQmmb4VK/#1X2;2,2,3,1
23.09.2019,2019,portugal,primeira-liga-2019-2020,Sporting,Famalicao,1.5,4.59,6.15,1.60,2.42,1.68,2.17,https://www.oddsportal.com/soccer/portugal/primeira-liga-2019-2020/sporting-famalicao-ze0ld8ti/#1X2;2,2,3,1
13.12.2019,2019,portugal,primeira-liga-2019-2020,Portimonense,Rio Ave,2.92,3.17,2.57,2.06,1.83,1.74,2.08,https://www.oddsportal.com/soccer/portugal/primeira-liga-2019-2020/portimonense-rio-ave-4p3c56Kc/#1X2;2,0,2,1
10.08.2019,2019,portugal,primeira-liga-2019-2020,Benfica,Ferreira,1.2,6.87,15.33,1.50,2.57,2.16,1.73,https://www.oddsportal.com/soccer/portugal/primeira-liga-2019-2020/benfica-ferreira-4fCkIXtk/#1X2;2,1,5,0
05.07.2020,2020,portugal,primeira-liga-2019-2020,Tondela,Famalicao,3.47,3.16,2.27,2.26,1.69,1.87,1.94,https://www.oddsportal.com/soccer/portugal/primeira-liga-2019-2020/tondela-famalicao-pxnASRcQ/#1X2;2,2,1,0
08.12.2019,2019,portugal,primeira-liga-2019-2020,Vitoria Guimaraes,Portimonense,1.4,4.87,7.69,1.72,2.22,1.91,1.85,https://www.oddsportal.com/soccer/portugal/primeira-liga-2019-2020/vitoria-guimaraes-portimonense-jswOj754/#1X2;2,1,2,0
28.02.2020,2020,portugal,primeira-liga-2019-2020,Portimonense,Vitoria Setubal,1.79,3.46,4.94,2.37,1.63,2.08,1.75,https://www.oddsportal.com/soccer/portugal/primeira-liga-2019-2020/portimonense-vitoria-setubal-OERVktw1/#1X2;2,0,0,0
19.01.2020,2020,portugal,primeira-liga-2019-2020,Famalicao,Maritimo,1.6,4.06,5.64,1.83,2.05,1.78,2.03,https://www.oddsportal.com/soccer/portugal/primeira-liga-2019-2020/famalicao-maritimo-drb0f1Tg/#1X2;2,0,2,1
25.07.2020,2020,portugal,primeira-liga-2019-2020,Benfica,Sporting,1.76,3.95,4.49,1.77,2.12,1.67,2.21,https://www.oddsportal.com/soccer/portugal/primeira-liga-2019-2020/benfica-sporting-xnHF0C99/#1X2;2,1,3,1
10.07.2020,2020,portugal,primeira-liga-2019-2020,Ferreira,Braga,4.19,3.63,1.9,1.86,2.02,1.7,2.15,https://www.oddsportal.com/soccer/portugal/primeira-liga-2019-2020/ferreira-braga-xfkWXMZ5/#1X2;2,2,6,1
01.07.2020,2020,portugal,primeira-liga-2019-2020,Belenenses,Tondela,2.53,2.89,3.29,2.70,1.49,2.12,1.72,https://www.oddsportal.com/soccer/portugal/primeira-liga-2019-2020/belenenses-tondela-z74J54jD/#1X2;2,0,2,1
09.02.2020,2020,portugal,primeira-liga-2019-2020,Sporting,Portimonense,1.4,4.78,7.94,1.72,2.19,1.89,1.91,https://www.oddsportal.com/soccer/portugal/primeira-liga-2019-2020/sporting-portimonense-46C0J82M/#1X2;2,1,3,1
30.08.2019,2019,portugal,primeira-liga-2019-2020,Moreirense,Portimonense,2.23,3.31,3.23,2.15,1.76,1.87,1.97,https://www.oddsportal.com/soccer/portugal/primeira-liga-2019-2020/moreirense-portimonense-S6lD2knQ/#1X2;2,1,1,0
11.08.2019,2019,portugal,primeira-liga-2019-2020,Maritimo,Sporting,5.35,3.81,1.68,2.01,1.89,1.97,1.88,https://www.oddsportal.com/soccer/portugal/primeira-liga-2019-2020/maritimo-sporting-t2fNOZ3L/#1X2;2,0,2,1
