date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
26.12.2019,2019,england,league-two-2019-2020,Mansfield,Port Vale,2.07,3.51,3.61,2.02,1.85,1.8,1.96,https://www.oddsportal.com/soccer/england/league-two-2019-2020/mansfield-port-vale-69NH7f0M/#1X2;2,0,4,1
18.01.2020,2020,england,league-two-2019-2020,Walsall,Crawley,2.44,3.45,2.93,1.92,1.93,1.72,2.07,https://www.oddsportal.com/soccer/england/league-two-2019-2020/walsall-crawley-town-zqUth91S/#1X2;2,1,3,1
23.11.2019,2019,england,league-two-2019-2020,Cheltenham,Colchester,2.94,3.26,2.52,2.27,1.66,1.89,1.86,https://www.oddsportal.com/soccer/england/league-two-2019-2020/cheltenham-colchester-xzks75mj/#1X2;2,0,2,1
28.01.2020,2020,england,league-two-2019-2020,Northampton,Scunthorpe,2.47,3.36,2.95,1.93,1.91,1.7,2.09,https://www.oddsportal.com/soccer/england/league-two-2019-2020/northampton-scunthorpe-lpsm3fRQ/#1X2;2,1,3,0
07.12.2019,2019,england,league-two-2019-2020,Mansfield,Cheltenham,2.16,3.46,3.44,2.00,1.86,1.77,1.99,https://www.oddsportal.com/soccer/england/league-two-2019-2020/mansfield-cheltenham-bsR4mEig/#1X2;2,2,3,0
07.03.2020,2020,england,league-two-2019-2020,Northampton,Mansfield,2.03,3.43,3.89,1.98,1.88,1.78,1.99,https://www.oddsportal.com/soccer/england/league-two-2019-2020/northampton-mansfield-vBatirZO/#1X2;2,2,3,1
14.12.2019,2019,england,league-two-2019-2020,Newport,Stevenage,2.06,3.32,3.87,2.35,1.61,2.0,1.76,https://www.oddsportal.com/soccer/england/league-two-2019-2020/newport-stevenage-vBLB6NYB/#1X2;2,0,2,1
26.12.2019,2019,england,league-two-2019-2020,Swindon,Cambridge Utd,1.73,3.79,4.94,1.95,1.90,1.86,1.89,https://www.oddsportal.com/soccer/england/league-two-2019-2020/swindon-cambridge-utd-zoDWOeVd/#1X2;2,1,4,0
03.08.2019,2019,england,league-two-2019-2020,Northampton,Walsall,2.31,3.43,3.19,2.09,1.79,1.83,1.99,https://www.oddsportal.com/soccer/england/league-two-2019-2020/northampton-walsall-r9gN326H/#1X2;2,2,1,0
12.10.2019,2019,england,league-two-2019-2020,Crawley,Colchester,2.88,3.37,2.51,1.99,1.86,1.74,2.07,https://www.oddsportal.com/soccer/england/league-two-2019-2020/crawley-town-colchester-0CAPm8To/#1X2;2,1,3,1
