date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
09.02.2019,2019,england,league-two-2018-2019,Yeovil,Grimsby,2.63,3.09,3.05,2.54,1.55,2.05,1.83,https://www.oddsportal.com/soccer/england/league-two-2018-2019/yeovil-grimsby-OQwbIxiC/#1X2;2,2,4,1
19.01.2019,2019,england,league-two-2018-2019,Yeovil,Notts Co,2.18,3.4,3.51,2.18,1.73,1.9,1.96,https://www.oddsportal.com/soccer/england/league-two-2018-2019/yeovil-notts-county-dIvNaXvG/#1X2;2,1,2,0
19.01.2019,2019,england,league-two-2018-2019,Forest Green,Bury,2.7,3.35,2.7,1.93,1.93,1.71,2.21,https://www.oddsportal.com/soccer/england/league-two-2018-2019/forest-green-bury-WANLe3Mp/#1X2;2,2,3,1
24.11.2018,2018,england,league-two-2018-2019,Carlisle,Forest Green,2.76,3.35,2.64,2.09,1.80,1.8,2.08,https://www.oddsportal.com/soccer/england/league-two-2018-2019/carlisle-forest-green-hUDh7r8U/#1X2;2,2,3,1
24.11.2018,2018,england,league-two-2018-2019,Port Vale,Swindon,2.51,3.28,2.98,2.17,1.73,1.85,2.02,https://www.oddsportal.com/soccer/england/league-two-2018-2019/port-vale-swindon-fczOMN7H/#1X2;2,2,1,0
13.04.2019,2019,england,league-two-2018-2019,Crewe,Notts Co,2.42,3.4,3.05,1.94,1.94,1.71,2.19,https://www.oddsportal.com/soccer/england/league-two-2018-2019/crewe-notts-county-YV95yiAI/#1X2;2,1,3,0
08.12.2018,2018,england,league-two-2018-2019,Crewe,Oldham,3.01,3.28,2.49,2.13,1.77,1.82,2.06,https://www.oddsportal.com/soccer/england/league-two-2018-2019/crewe-oldham-C8wM0b7J/#1X2;2,2,2,0
27.11.2018,2018,england,league-two-2018-2019,Forest Green,Colchester,2.38,3.21,3.25,2.21,1.71,1.89,1.98,https://www.oddsportal.com/soccer/england/league-two-2018-2019/forest-green-colchester-0zckwqhb/#1X2;2,2,1,0
23.10.2018,2018,england,league-two-2018-2019,Lincoln,Carlisle,1.52,4.32,6.7,1.95,1.93,2.05,1.82,https://www.oddsportal.com/soccer/england/league-two-2018-2019/lincoln-city-carlisle-zgX2XJKq/#1X2;2,0,4,1
22.04.2019,2019,england,league-two-2018-2019,Grimsby,Carlisle,3.45,3.33,2.24,2.21,1.72,1.9,1.94,https://www.oddsportal.com/soccer/england/league-two-2018-2019/grimsby-carlisle-W0huJlgb/#1X2;2,1,1,0
17.11.2018,2018,england,league-two-2018-2019,Mansfield,Port Vale,1.71,3.86,5.22,1.92,1.95,1.87,1.97,https://www.oddsportal.com/soccer/england/league-two-2018-2019/mansfield-port-vale-bsPPDSOn/#1X2;2,1,1,0
26.01.2019,2019,england,league-two-2018-2019,Mansfield,Tranmere,1.78,3.83,4.64,1.99,1.89,1.88,1.98,https://www.oddsportal.com/soccer/england/league-two-2018-2019/mansfield-tranmere-GMBmGhPd/#1X2;2,1,3,0
05.02.2019,2019,england,league-two-2018-2019,Cheltenham,Yeovil,2.16,3.35,3.68,2.16,1.74,1.87,2.0,https://www.oddsportal.com/soccer/england/league-two-2018-2019/cheltenham-yeovil-f1ABsqRg/#1X2;2,1,1,0
03.11.2018,2018,england,league-two-2018-2019,Tranmere,Exeter,2.4,3.39,3.06,1.99,1.88,1.75,2.14,https://www.oddsportal.com/soccer/england/league-two-2018-2019/tranmere-exeter-WxCcAgIf/#1X2;2,1,2,0
13.04.2019,2019,england,league-two-2018-2019,Lincoln,Cheltenham,1.59,4.16,6.05,1.94,1.94,1.95,1.89,https://www.oddsportal.com/soccer/england/league-two-2018-2019/lincoln-city-cheltenham-jmvKfEAt/#1X2;2,0,2,1
15.12.2018,2018,england,league-two-2018-2019,Lincoln,Morecambe,1.49,4.27,7.29,2.02,1.86,2.16,1.75,https://www.oddsportal.com/soccer/england/league-two-2018-2019/lincoln-city-morecambe-tp5S7FEn/#1X2;2,1,4,1
12.01.2019,2019,england,league-two-2018-2019,Oldham,Forest Green,2.4,3.32,3.1,2.09,1.80,1.81,2.07,https://www.oddsportal.com/soccer/england/league-two-2018-2019/oldham-forest-green-C0iQ6TUo/#1X2;2,0,0,0
23.10.2018,2018,england,league-two-2018-2019,Morecambe,Mansfield,4.4,3.82,1.82,2.00,1.87,1.87,1.98,https://www.oddsportal.com/soccer/england/league-two-2018-2019/morecambe-mansfield-pOEgfsSd/#1X2;2,2,1,0
12.01.2019,2019,england,league-two-2018-2019,Notts Co,Cambridge Utd,3.04,3.51,2.35,1.98,1.89,1.75,2.16,https://www.oddsportal.com/soccer/england/league-two-2018-2019/notts-county-cambridge-utd-Opbrrpho/#1X2;2,2,1,0
23.10.2018,2018,england,league-two-2018-2019,MK Dons,Notts Co,1.56,4.41,5.67,1.68,2.27,1.72,2.18,https://www.oddsportal.com/soccer/england/league-two-2018-2019/milton-keynes-dons-notts-county-rJzBVckd/#1X2;2,1,3,1
12.01.2019,2019,england,league-two-2018-2019,Mansfield,Yeovil,1.57,4.0,6.59,1.92,1.95,1.96,1.91,https://www.oddsportal.com/soccer/england/league-two-2018-2019/mansfield-yeovil-vDMBm6UN/#1X2;2,2,1,0
