date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link
07.03.2021,2021,italy,serie-d-group-d,Lentigione,Real Forte Querceta,1.9,3.47,3.72,1.93,1.87,1.73,2.0,https://www.oddsportal.com/soccer/italy/serie-d-group-d/lentigione-real-forte-querceta-rXLLp351/
07.03.2021,2021,italy,serie-c-group-a,Alessandria,AlbinoLeffe,2.05,3.06,3.82,2.52,1.47,2.17,1.64,https://www.oddsportal.com/soccer/italy/serie-c-group-a/alessandria-albinoleffe-KWVXLlhm/
07.03.2021,2021,sweden,svenska-cupen,Norrkoping,Goteborg,1.78,3.94,4.2,1.69,2.21,1.65,2.19,https://www.oddsportal.com/soccer/sweden/svenska-cupen/norrkoping-ifk-goteborg-2yVpIzb9/
07.03.2021,2021,argentina,primera-c,San Martin Burzaco,Midland,2.44,2.98,2.9,2.47,1.51,2.01,1.75,https://www.oddsportal.com/soccer/argentina/primera-c/san-martin-burzaco-midland-EBQ6205B/
07.03.2021,2021,australia,brisbane-premier-league,The Lakes FC,Acacia Ridge,2.1,3.87,2.88,1.40,2.73,1.39,2.84,https://www.oddsportal.com/soccer/australia/brisbane-premier-league/the-lakes-fc-acacia-ridge-O6J8rE4m/
07.03.2021,2021,spain,segunda-division-b-group-4,Granada CF B,Lorca Deportiva,1.99,3.12,3.92,2.42,1.56,2.03,1.71,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-4/granada-cf-lorca-deportiva-EDRodUGt/
07.03.2021,2021,switzerland,super-league,Lausanne,Sion,1.82,3.82,4.24,1.86,2.02,1.76,2.03,https://www.oddsportal.com/soccer/switzerland/super-league/lausanne-sion-AHYBhn6f/
07.03.2021,2021,spain,segunda-division-b-group-3,Badalona,Andorra,3.02,2.79,2.56,2.59,1.49,2.05,1.7,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-3/badalona-fc-andorra-bLyNYBsq/
07.03.2021,2021,czech-republic,1-liga,Karvina,Brno,2.15,3.34,3.32,2.08,1.77,1.82,1.94,https://www.oddsportal.com/soccer/czech-republic/1-liga/mfk-karvina-brno-08tOTB60/
07.03.2021,2021,spain,segunda-division-b-group-1,Coruxo FC,Ferrol,2.62,2.75,2.98,2.78,1.40,2.18,1.62,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-1/coruxo-fc-ferrol-tt71XrZe/
07.03.2021,2021,cameroon,elite-one,Panthere,UMS de Loum,3.2,2.83,2.34,2.72,1.40,2.18,1.63,https://www.oddsportal.com/soccer/cameroon/elite-one/panthere-ums-de-loum-YuFNb2Ko/
07.03.2021,2021,luxembourg,national-division,UNA Strassen,Benfica,1.63,3.89,4.62,1.67,2.17,1.65,2.13,https://www.oddsportal.com/soccer/luxembourg/national-division/una-strassen-benfica-6DVOs58a/
07.03.2021,2021,australia,npl-nsw,Sydney Utd,Sydney FC U21,1.5,4.56,5.37,1.44,2.58,1.57,2.32,https://www.oddsportal.com/soccer/australia/npl-nsw/sydney-utd-sydney-fc-r5LwCWg6/
07.03.2021,2021,nigeria,npfl,Enyimba,Ifeanyi Ubah,1.23,5.04,11.25,1.92,1.84,2.81,1.4,https://www.oddsportal.com/soccer/nigeria/npfl/enyimba-international-fc-ifeanyi-ubah-jPiEkgJM/
07.03.2021,2021,spain,segunda-division-b-group-1,Lavello,Francavilla,1.51,4.0,5.2,2.12,1.72,1.79,1.93,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-1/r-oviedo-gijon-6HFSfhkA/
07.03.2021,2021,portugal,liga-portugal-2,Penafiel,Academica,3.37,3.08,2.26,2.45,1.57,2.05,1.74,https://www.oddsportal.com/soccer/portugal/liga-portugal-2/penafiel-academica-Czri5CbH/
07.03.2021,2021,spain,laliga2,Malaga,Sabadell,2.2,2.96,3.95,2.72,1.46,2.24,1.63,https://www.oddsportal.com/soccer/spain/laliga2/malaga-sabadell-MiIbtQ3S/
07.03.2021,2021,italy,serie-d-group-i,FC Messina,Santa Maria Cilento,1.71,3.6,4.55,2.01,1.80,1.85,1.85,https://www.oddsportal.com/soccer/italy/serie-d-group-i/fc-messina-santa-maria-cilento-WdE2VO06/
07.03.2021,2021,ukraine,premier-league,Dyn. Kyiv,Minaj,1.25,5.79,10.71,1.62,2.32,2.11,1.69,https://www.oddsportal.com/soccer/ukraine/premier-league/dynamo-kyiv-minaj-6DHddteg/
07.03.2021,2021,spain,tercera-division-group-12,Arucas,UD Guia,1.9,3.42,3.69,1.98,1.80,1.73,1.99,https://www.oddsportal.com/soccer/spain/tercera-division-group-12/arucas-ud-guia-lI647YyL/
07.03.2021,2021,malta,premier-league,Valletta,Gudja,2.0,3.48,3.34,1.83,1.94,1.69,2.09,https://www.oddsportal.com/soccer/malta/premier-league/valletta-gudja-pdtZrA3i/
07.03.2021,2021,montenegro,druga-liga,Kom Podgorica,Mornar Bar,2.12,3.32,3.05,2.15,1.59,1.92,1.82,https://www.oddsportal.com/soccer/montenegro/druga-liga/kom-podgorica-mornar-bar-tOuMIbjN/
07.03.2021,2021,spain,segunda-division-b-group-3,Gimnastic,Lleida,1.97,2.99,4.24,2.19,1.68,1.93,1.81,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-3/gimnastic-lleida-AwWkJBQb/
07.03.2021,2021,hungary,otp-bank-liga,Zalaegerszegi,Ferencvaros,6.77,4.63,1.4,1.63,2.28,1.8,1.94,https://www.oddsportal.com/soccer/hungary/otp-bank-liga/zalaegerszegi-ferencvaros-CIllQpab/
07.03.2021,2021,brazil,campeonato-carioca,Boavista,Bangu,1.66,3.43,5.73,2.27,1.63,2.19,1.64,https://www.oddsportal.com/soccer/brazil/campeonato-carioca/boavista-bangu-dArIAE4R/
07.03.2021,2021,panama,lpf,Plaza Amador,Costa del Este,2.14,2.74,3.94,2.91,1.35,2.4,1.53,https://www.oddsportal.com/soccer/panama/lpf/plaza-amador-costa-del-este-C6Ql5Vxt/
07.03.2021,2021,spain,tercera-division-group-1,Pontellas,Ribadumia,3.52,3.35,1.97,2.05,1.74,1.78,1.93,https://www.oddsportal.com/soccer/spain/tercera-division-group-1/pontellas-ribadumia-hddDgAFi/
07.03.2021,2021,spain,segunda-division-b-group-2,Haro Deportivo,Mutilvera,2.45,2.94,3.03,2.38,1.57,1.94,1.79,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-2/haro-deportivo-mutilvera-SrpZBE0r/
07.03.2021,2021,italy,serie-d-group-e,San Donato,Follonica Gavorrano,2.33,3.24,2.89,2.08,1.75,1.75,1.95,https://www.oddsportal.com/soccer/italy/serie-d-group-e/san-donato-tavarnelle-follonica-gavorrano-fyZRwYos/
07.03.2021,2021,greece,super-league-2,Karaiskakis,O.F. Ierapetra,2.1,3.14,3.43,2.33,1.59,1.97,1.78,https://www.oddsportal.com/soccer/greece/super-league-2/karaiskakis-o-f-ierapetra-UB2lLWW7/
07.03.2021,2021,poland,division-2,Skra,Slask Wroclaw 2,1.84,3.71,3.68,1.74,2.06,1.68,2.11,https://www.oddsportal.com/soccer/poland/division-2/skra-czestochowa-slask-wroclaw-zmxdOOQp/
07.03.2021,2021,spain,tercera-division-group-13,UCAM Murcia B,Minerva,1.84,3.37,3.98,2.00,1.78,1.78,1.93,https://www.oddsportal.com/soccer/spain/tercera-division-group-13/ucam-murcia-minerva-nJoZIu1g/
07.03.2021,2021,spain,tercera-division-group-6,Eldense,Beniganim,1.22,5.5,10.72,1.62,2.23,1.99,1.73,https://www.oddsportal.com/soccer/spain/tercera-division-group-6/eldense-ud-beniganim-nJuuxOdL/
07.03.2021,2021,nigeria,npfl,Kano Pillars,Enugu Rangers,1.56,3.39,6.5,2.57,1.44,2.75,1.41,https://www.oddsportal.com/soccer/nigeria/npfl/kano-pillars-enugu-rangers-U9Pz7flc/
07.03.2021,2021,netherlands,eerste-divisie,Graafschap,Eindhoven FC,1.39,4.91,7.7,1.65,2.31,1.88,1.89,https://www.oddsportal.com/soccer/netherlands/eerste-divisie/de-graafschap-eindhoven-fc-jJzAdHPb/
07.03.2021,2021,south-africa,premier-league,Swallows,Tshakhuma,1.77,3.18,4.97,2.48,1.49,2.22,1.61,https://www.oddsportal.com/soccer/south-africa/premier-league/swallows-fc-tshakhuma-QVy0vQKj/
07.03.2021,2021,bosnia-and-herzegovina,premier-league,Radnik Bijeljina,Mladost DK,2.03,3.26,3.48,2.18,1.65,1.9,1.82,https://www.oddsportal.com/soccer/bosnia-and-herzegovina/premier-league/radnik-bijeljina-doboj-kakanj-jHLZoADd/
07.03.2021,2021,spain,tercera-division-group-11,Soller,Manacor,3.14,3.16,2.2,2.18,1.65,1.82,1.88,https://www.oddsportal.com/soccer/spain/tercera-division-group-11/soller-manacor-Ysb2NPPh/
07.03.2021,2021,el-salvador,primera-division,FAS,Metapan,2.05,3.31,3.34,2.00,1.77,1.78,1.93,https://www.oddsportal.com/soccer/el-salvador/primera-division/fas-metapan-48HGMcVa/
07.03.2021,2021,spain,tercera-division-group-13,Muleno,CAP Ciudad de Murcia,2.39,3.18,2.8,2.11,1.70,1.75,1.97,https://www.oddsportal.com/soccer/spain/tercera-division-group-13/muleno-cf-ciudad-de-murcia-EsZ3T2wJ/
07.03.2021,2021,spain,primera-division-women,Real Sociedad W,Dep. La Coruna W,1.28,5.39,8.54,1.48,2.47,1.81,1.91,https://www.oddsportal.com/soccer/spain/primera-division-women/real-sociedad-dep-la-coruna-tdaNrucG/
07.03.2021,2021,denmark,superliga,Randers FC,Lyngby,1.9,3.7,3.91,1.81,2.07,1.7,2.11,https://www.oddsportal.com/soccer/denmark/superliga/randers-fc-lyngby-zo3tbz6p/
07.03.2021,2021,italy,serie-c-group-a,Como,Pro Sesto,1.58,3.76,5.54,2.07,1.75,2.06,1.7,https://www.oddsportal.com/soccer/italy/serie-c-group-a/como-pro-sesto-0466zl7t/
07.03.2021,2021,spain,tercera-division-group-14,Lobon,Campanario,1.84,3.42,3.95,2.06,1.73,1.8,1.9,https://www.oddsportal.com/soccer/spain/tercera-division-group-14/lobon-campanario-4EzUtL7o/
07.03.2021,2021,north-macedonia,1-mfl,Shkupi,Rabotnicki,1.78,3.24,4.61,2.18,1.67,1.95,1.78,https://www.oddsportal.com/soccer/north-macedonia/1-mfl/shkupi-rabotnicki-MHBoMIih/
07.03.2021,2021,greece,super-league,Panetolikos,Volos,1.96,3.26,4.08,2.24,1.68,1.96,1.81,https://www.oddsportal.com/soccer/greece/super-league/panetolikos-volos-Qy1RtIQp/
07.03.2021,2021,brazil,campeonato-goiano,Jaragua,Aparecidense,2.85,3.08,2.45,2.39,1.56,1.94,1.76,https://www.oddsportal.com/soccer/brazil/campeonato-goiano/jaragua-aparecidense-fZampNqP/
07.03.2021,2021,malta,division-1,Pembroke,Qrendi,1.35,4.87,6.89,1.46,2.49,1.69,2.09,https://www.oddsportal.com/soccer/malta/division-1/pembroke-qrendi-6NhzkWWF/
07.03.2021,2021,portugal,campeonato-de-portugal,Sasso Marconi,Ghivizzano Borgo,2.27,3.2,2.82,2.24,1.58,1.99,1.76,https://www.oddsportal.com/soccer/portugal/campeonato-de-portugal/brito-pevidem-OMoHuhBp/
07.03.2021,2021,czech-republic,division-2,Zizkov,Chrudim,1.65,3.8,4.73,1.84,1.96,1.8,1.94,https://www.oddsportal.com/soccer/czech-republic/division-2/zizkov-chrudim-2k21AKIU/
07.03.2021,2021,italy,serie-d-group-d,Forli,Aglianese Calcio,4.06,3.5,1.82,2.00,1.81,1.8,1.9,https://www.oddsportal.com/soccer/italy/serie-d-group-d/forli-fc-aglianese-calcio-08WGoqje/
07.03.2021,2021,belgium,jupiler-league,Anderlecht,KV Mechelen,1.86,3.7,4.06,1.90,1.95,1.77,2.01,https://www.oddsportal.com/soccer/belgium/jupiler-league/anderlecht-kv-mechelen-0zRNuOLa/
07.03.2021,2021,colombia,primera-a,Jaguares de Cordoba,Patriotas,1.72,3.49,4.92,2.15,1.71,2.0,1.75,https://www.oddsportal.com/soccer/colombia/primera-a/jaguares-de-cordoba-patriotas-U9ypXEK4/
07.03.2021,2021,italy,serie-c-group-a,Grosseto,Juventus U23,2.77,3.0,2.6,2.24,1.64,1.88,1.85,https://www.oddsportal.com/soccer/italy/serie-c-group-a/grosseto-juventus-GbPtKSMa/
07.03.2021,2021,cameroon,elite-one,Fovu Baham,Stade Renard,2.04,3.02,3.69,2.70,1.40,2.28,1.58,https://www.oddsportal.com/soccer/cameroon/elite-one/fovu-baham-stade-renard-MmAzRu5U/
07.03.2021,2021,england,women-s-super-league,West Ham W,Chelsea W,24.33,10.23,1.06,1.16,4.05,2.06,1.68,https://www.oddsportal.com/soccer/england/women-s-super-league/west-ham-chelsea-INezjude/
07.03.2021,2021,italy,serie-d-group-a,Gozzano,Lavagnese,1.38,4.5,7.1,1.75,2.08,2.1,1.67,https://www.oddsportal.com/soccer/italy/serie-d-group-a/gozzano-lavagnese-ARqCShhH/
07.03.2021,2021,germany,2-bundesliga,Braunschweig,Sandhausen,2.81,3.28,2.59,2.17,1.75,1.84,1.94,https://www.oddsportal.com/soccer/germany/2-bundesliga/braunschweig-sandhausen-QJBRZRQH/
07.03.2021,2021,france,coupe-de-france,Inglewood Utd (Aus),Armadale (Aus),1.58,4.42,4.37,1.17,4.39,2.01,1.8,https://www.oddsportal.com/soccer/france/coupe-de-france/angers-franciscain-0WEOjc4h/
07.03.2021,2021,faroe-islands,premier-league,Mezzolara,Correggese,2.02,3.1,3.4,1.40,2.67,1.56,2.27,https://www.oddsportal.com/soccer/faroe-islands/premier-league/vikingur-tb-tvoroyri-GEau6ASs/
07.03.2021,2021,switzerland,super-league,Lugano,Zurich,2.44,3.36,2.94,2.02,1.86,1.77,2.02,https://www.oddsportal.com/soccer/switzerland/super-league/lugano-zurich-rVWJjQz7/
07.03.2021,2021,australia,npl-nsw,Blacktown City,Northbridge Bulls FC,1.45,4.72,5.92,1.46,2.53,1.61,2.23,https://www.oddsportal.com/soccer/australia/npl-nsw/blacktown-city-northbridge-bulls-MkXUDhPg/
07.03.2021,2021,nigeria,npfl,Rivers United,Jigawa Golden Stars,1.36,4.19,8.35,2.14,1.68,2.71,1.42,https://www.oddsportal.com/soccer/nigeria/npfl/rivers-united-jigawa-golden-stars-CYhAjZ3G/
07.03.2021,2021,ecuador,liga-pro,Manta,Dep. Cuenca,2.35,3.49,2.77,1.73,2.09,1.59,2.22,https://www.oddsportal.com/soccer/ecuador/liga-pro/manta-dep-cuenca-bwVkcQMn/
07.03.2021,2021,spain,segunda-division-b-group-5,Las Rozas,Baleares,2.86,2.83,2.6,2.49,1.52,1.99,1.74,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-5/cd-las-rozas-baleares-dEtLaqtM/
07.03.2021,2021,malaysia,premier-league,Sarawak Utd.,Kelantan United,1.59,4.08,4.62,1.57,2.34,1.58,2.18,https://www.oddsportal.com/soccer/malaysia/premier-league/sarawak-united-kelantan-united-SdH09GB0/
07.03.2021,2021,netherlands,eredivisie-women,PEC Zwolle W,PSV W,9.82,6.19,1.21,1.32,2.97,1.7,2.04,https://www.oddsportal.com/soccer/netherlands/eredivisie-women/pec-zwolle-psv-YLOvZXgb/
07.03.2021,2021,russia,pfl-group-1,Yessentuki,Krasnodar 3,2.86,3.87,2.11,1.45,2.52,1.4,2.67,https://www.oddsportal.com/soccer/russia/pfl-group-1/yessentuki-krasnodar-EH168U5t/
07.03.2021,2021,italy,serie-d-group-g,Paterno,Licata,2.5,2.98,2.61,2.00,1.73,1.85,1.85,https://www.oddsportal.com/soccer/italy/serie-d-group-g/arzachena-san-felice-gladiator-02kM19LI/
07.03.2021,2021,iran,division-1,Khooshe Talaee,Rayka Babol,1.89,3.01,4.56,2.80,1.38,2.55,1.47,https://www.oddsportal.com/soccer/iran/division-1/khoosheh-talai-rayka-babol-fFDyQITg/
07.03.2021,2021,belarus,belarusian-cup,Shakhtyor Soligorsk,Neman,1.47,4.14,6.62,2.11,1.74,2.22,1.61,https://www.oddsportal.com/soccer/belarus/belarusian-cup/shakhtyor-soligorsk-neman-ILMvxMFR/
07.03.2021,2021,australia,w-league,Canberra W,Brisbane Roar W,6.29,4.71,1.39,1.51,2.37,1.67,2.07,https://www.oddsportal.com/soccer/australia/w-league/canberra-brisbane-roar-EZ4bTuzm/
07.03.2021,2021,brazil,campeonato-carioca,Volta Redonda,Vasco,1.81,3.54,4.25,2.13,1.72,1.96,1.8,https://www.oddsportal.com/soccer/brazil/campeonato-carioca/volta-redonda-vasco-OdpACzzF/
07.03.2021,2021,spain,laliga,Huesca,Celta Vigo,2.99,3.26,2.53,2.32,1.65,1.97,1.83,https://www.oddsportal.com/soccer/spain/laliga/huesca-celta-vigo-phMUwYKf/
07.03.2021,2021,portugal,campeonato-de-portugal,Rio Ave B,Berco,3.06,3.12,2.24,2.24,1.58,1.94,1.79,https://www.oddsportal.com/soccer/portugal/campeonato-de-portugal/rio-ave-berco-WOAtnfYG/
07.03.2021,2021,denmark,superliga,Midtjylland,Aarhus,1.96,3.58,3.82,1.93,1.92,1.77,2.02,https://www.oddsportal.com/soccer/denmark/superliga/midtjylland-aarhus-rgBE2GcT/
07.03.2021,2021,mexico,liga-mx,Mazatlan FC,Guadalajara Chivas,3.07,3.15,2.41,2.14,1.73,1.83,1.94,https://www.oddsportal.com/soccer/mexico/liga-mx/mazatlan-fc-guadalajara-chivas-SnOMHgUs/
07.03.2021,2021,spain,tercera-division-group-17,Robres,Almudevar,1.82,3.44,3.97,2.02,1.77,1.8,1.9,https://www.oddsportal.com/soccer/spain/tercera-division-group-17/robres-almudevar-AkldjWvb/
07.03.2021,2021,russia,premier-league,Spartak Moscow,Krasnodar,2.45,3.48,3.05,1.92,1.98,1.7,2.15,https://www.oddsportal.com/soccer/russia/premier-league/spartak-moscow-krasnodar-KzUjdFxF/
07.03.2021,2021,iran,division-1,Astara,Havadar SC,2.01,2.9,4.15,2.85,1.37,2.48,1.5,https://www.oddsportal.com/soccer/iran/division-1/shahrdari-astara-havadar-sc-Of1lNGDC/
07.03.2021,2021,austria,tipico-bundesliga,Salzburg,St. Polten,1.14,9.02,16.41,1.20,4.27,1.74,2.06,https://www.oddsportal.com/soccer/austria/tipico-bundesliga/salzburg-st-polten-t4mQUrCO/
07.03.2021,2021,poland,iii-liga-group-iv,Cracovia 2,Biala Podlaska,1.68,3.76,4.35,1.74,2.05,1.67,2.11,https://www.oddsportal.com/soccer/poland/iii-liga-group-iv/cracovia-biala-podlaska-bmrMbcDs/
07.03.2021,2021,argentina,primera-c,El Porvenir,Deportivo Espanol,2.8,3.06,2.45,2.34,1.57,1.94,1.79,https://www.oddsportal.com/soccer/argentina/primera-c/el-porvenir-deportivo-espanol-AwKF0vzO/
07.03.2021,2021,spain,primera-division-women,Rayo Vallecano W,Athletic Bilbao W,2.51,3.3,2.64,1.99,1.80,1.79,1.96,https://www.oddsportal.com/soccer/spain/primera-division-women/rayo-vallecano-athletic-bilbao-E9cVtJRS/
07.03.2021,2021,thailand,thai-league-1,Pathum United,Chiangrai Utd,1.53,4.21,5.38,1.65,2.14,1.74,2.02,https://www.oddsportal.com/soccer/thailand/thai-league-1/pathum-united-chiangrai-utd-MDg1YwEc/
07.03.2021,2021,colombia,primera-b,Orsomarso,Bogota,2.29,2.87,3.41,2.09,1.74,1.77,1.97,https://www.oddsportal.com/soccer/colombia/primera-b/orsomarso-bogota-C2jj9RaL/
07.03.2021,2021,andorra,primera-divisio,Inter Escaldes,Atletic Escaldes,1.72,3.82,4.07,1.63,2.22,1.58,2.22,https://www.oddsportal.com/soccer/andorra/primera-divisio/inter-escaldes-atletic-escaldes-bJ2YVBrR/
07.03.2021,2021,north-macedonia,1-mfl,Pelister,Borec,1.9,3.22,4.04,2.36,1.57,2.05,1.7,https://www.oddsportal.com/soccer/north-macedonia/1-mfl/pelister-borec-ED5VFsVI/
07.03.2021,2021,kosovo,superliga,Feronikeli,Drita,3.04,3.16,2.26,2.22,1.62,1.9,1.83,https://www.oddsportal.com/soccer/kosovo/superliga/feronikeli-drita-SYnkSFpT/
07.03.2021,2021,north-macedonia,1-mfl,Belasica,Akademija Pandev,4.39,4.39,1.59,1.36,2.86,1.58,2.31,https://www.oddsportal.com/soccer/north-macedonia/1-mfl/belasica-strumica-akademija-pandev-02NxOvNu/
07.03.2021,2021,spain,tercera-division-group-1,Polvorin,Dep. Fabril,1.73,3.59,4.27,1.87,1.89,1.76,1.95,https://www.oddsportal.com/soccer/spain/tercera-division-group-1/polvorin-deportivo-fabril-tUYjZiaI/
07.03.2021,2021,spain,segunda-division-b-group-4,Linares,El Ejido,2.29,2.91,3.35,2.65,1.43,2.14,1.64,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-4/linares-ejido-zTFff8og/
07.03.2021,2021,serbia,super-liga,FK Indjija,Radnik,2.34,3.27,2.86,2.02,1.77,1.76,1.99,https://www.oddsportal.com/soccer/serbia/super-liga/indjija-radnik-surdulica-CSsC7Qqb/
07.03.2021,2021,spain,segunda-division-b-group-3,La Nucia,Atzeneta,2.34,2.75,3.46,2.39,1.57,1.91,1.81,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-3/la-nucia-atzeneta-lrvFs1R6/
07.03.2021,2021,spain,tercera-division-group-6,Villarreal C,Torrent,1.51,3.94,5.67,1.87,1.90,1.87,1.83,https://www.oddsportal.com/soccer/spain/tercera-division-group-6/villarreal-torrent-6Tkaucjn/
07.03.2021,2021,cameroon,elite-one,Bamboutos FC,Avion Academy,1.68,3.21,5.23,2.57,1.44,2.36,1.55,https://www.oddsportal.com/soccer/cameroon/elite-one/bamboutos-fc-avion-academy-rcBWRLkO/
07.03.2021,2021,uruguay,primera-division,Danubio,Liverpool M.,3.18,3.42,2.14,1.93,1.86,1.74,2.01,https://www.oddsportal.com/soccer/uruguay/primera-division/danubio-liverpool-m-8b7HifaF/
07.03.2021,2021,italy,serie-c-group-b,Matelica,Legnago Salus,1.84,3.34,4.26,2.14,1.68,2.02,1.74,https://www.oddsportal.com/soccer/italy/serie-c-group-b/matelica-legnago-salus-SzlFaKiT/
07.03.2021,2021,spain,segunda-division-b-group-5,CF Talavera,Villarrobledo,1.54,3.64,6.2,2.15,1.68,2.13,1.65,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-5/cf-talavera-villarrobledo-2BDm1YXP/
07.03.2021,2021,belarus,belarusian-cup,BATE,Vitebsk,1.41,4.36,7.31,1.88,1.94,2.06,1.7,https://www.oddsportal.com/soccer/belarus/belarusian-cup/bate-vitebsk-x63BWawk/
07.03.2021,2021,australia,npl-queensland,Eastern Suburbs,Brisbane U21,3.53,4.14,1.83,1.36,2.91,1.39,2.84,https://www.oddsportal.com/soccer/australia/npl-queensland/eastern-suburbs-brisbane-roar-WYTtBkMt/
07.03.2021,2021,hungary,merkantil-bank-liga,Budaorsi SC,Pecsi MFC,2.49,3.2,2.64,2.02,1.77,1.75,2.01,https://www.oddsportal.com/soccer/hungary/merkantil-bank-liga/budaorsi-sc-pecsi-mfc-d6pVrUai/
07.03.2021,2021,united-arab-emirates,uae-league,Khorfakkan,Al Dhafra,2.23,3.37,3.03,1.70,2.15,1.56,2.29,https://www.oddsportal.com/soccer/united-arab-emirates/uae-league/khorfakkan-al-dhafra-2g6B0gwD/
07.03.2021,2021,spain,tercera-division-group-2,Tuilla,Llanes,2.23,3.13,3.14,2.11,1.71,1.76,1.95,https://www.oddsportal.com/soccer/spain/tercera-division-group-2/tuilla-llanes-SGyjiR49/
07.03.2021,2021,brazil,campeonato-paulista-a2,Monte Azul,Sertaozinho,2.31,3.17,2.96,2.22,1.62,1.88,1.86,https://www.oddsportal.com/soccer/brazil/campeonato-paulista-a2/monte-azul-sertaozinho-MLB1PWwK/
07.03.2021,2021,italy,serie-d-group-i,AS Acireale,ACR Messina,2.22,3.1,2.96,2.05,1.70,1.8,1.91,https://www.oddsportal.com/soccer/italy/serie-d-group-i/as-acireale-messina-IgAbW4o0/
07.03.2021,2021,italy,serie-a-women,Sassuolo W,Fiorentina W,2.05,3.5,3.19,1.76,2.05,1.56,2.16,https://www.oddsportal.com/soccer/italy/serie-a-women/sassuolo-fiorentina-bBOYEkwo/
07.03.2021,2021,portugal,liga-revelacao-u23,Estoril U23,Braga U23,2.01,3.63,3.19,1.65,2.19,1.55,2.3,https://www.oddsportal.com/soccer/portugal/liga-revelacao-u23/estoril-braga-ptOJOD57/
