date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link
25.02.2021,2021,turkey,1-lig,Bursaspor,Menemenspor,2.39,3.14,3.0,1.82,1.99,1.65,2.18,https://www.oddsportal.com/soccer/turkey/1-lig/bursaspor-menemenspor-nZT4OvGt
25.02.2021,2021,australia,w-league,Perth W,Sydney W,10.75,6.3,1.2,1.36,2.93,1.79,1.95,https://www.oddsportal.com/soccer/australia/w-league/perth-sydney-fVu6KHhh
25.02.2021,2021,nigeria,npfl,Heartland,Dakkada FC,1.76,3.35,3.87,2.15,1.64,1.96,1.79,https://www.oddsportal.com/soccer/nigeria/npfl/heartland-fc-dakkada-fc-6gXBsvLo
25.02.2021,2021,brazil,campeonato-potiguar,America RN,CE Forca E Luz,1.23,5.98,9.32,1.38,2.83,1.73,2.04,https://www.oddsportal.com/soccer/brazil/campeonato-potiguar/america-rn-ce-forca-e-luz-2sOKq65s
25.02.2021,2021,denmark,1st-division,Esbjerg,Silkeborg,2.62,3.38,2.63,1.92,1.92,1.71,2.09,https://www.oddsportal.com/soccer/denmark/1st-division/esbjerg-silkeborg-E1FSJG8P
25.02.2021,2021,azerbaijan,premier-league,Zira,Neftci Baku,2.83,3.35,2.34,1.99,1.83,1.78,1.98,https://www.oddsportal.com/soccer/azerbaijan/premier-league/zira-fk-neftci-baku-C4kMwRsr
25.02.2021,2021,brazil,campeonato-potiguar,Palmeira da Una,ASSU,1.64,3.76,4.77,1.95,1.84,1.81,1.89,https://www.oddsportal.com/soccer/brazil/campeonato-potiguar/palmeira-da-una-assu-CQMJzePe
25.02.2021,2021,india,isl,Jamshedpur,Bengaluru,2.68,3.03,2.62,2.14,1.70,1.82,1.91,https://www.oddsportal.com/soccer/india/isl/jamshedpur-bengaluru-CfCvG7Ws
25.02.2021,2021,spain,tercera-division-group-7,Sf.Gheorghe,Milsami,2.55,3.23,2.54,2.16,1.66,1.88,1.82,https://www.oddsportal.com/soccer/spain/tercera-division-group-7/paracuellos-antamira-union-adarve-fZyvcg9R
25.02.2021,2021,romania,liga-2,Gloria Buzau,FC Rapid Bucuresti,3.6,3.33,1.97,2.12,1.71,1.85,1.88,https://www.oddsportal.com/soccer/romania/liga-2/gloria-buzau-rapid-bucuresti-lMIAE5oe
25.02.2021,2021,brazil,campeonato-catarinense,Prospera Criciuma,Joinville,3.32,3.48,2.03,1.99,1.79,1.76,1.98,https://www.oddsportal.com/soccer/brazil/campeonato-catarinense/prospera-criciuma-joinville-llRT6osl
25.02.2021,2021,turkey,3-lig-group-2,Kutahyaspor,Nazillispor,2.23,3.13,3.14,2.37,1.56,1.99,1.74,https://www.oddsportal.com/soccer/turkey/3-lig-group-2/kutahyaspor-nazillispor-vwOehtLb
25.02.2021,2021,egypt,premier-league,Pyramids,El Gouna,1.52,3.35,8.18,2.15,1.69,2.19,1.63,https://www.oddsportal.com/soccer/egypt/premier-league/pyramids-el-gouna-0lQ3yu2Q
25.02.2021,2021,turkey,1-lig,Ankaraspor,Tuzlaspor,3.74,3.45,1.95,1.92,1.89,1.77,1.98,https://www.oddsportal.com/soccer/turkey/1-lig/ankaraspor-tuzlaspor-jcJf6c0C
25.02.2021,2021,spain,tercera-division-group-5,Vilassar de Mar,Granollers,2.2,3.16,3.16,2.16,1.67,1.8,1.9,https://www.oddsportal.com/soccer/spain/tercera-division-group-5/vilassar-de-mar-granollers-Gf7vsXXQ
25.02.2021,2021,kosovo,superliga,Feronikeli,Drenica,1.53,3.88,5.41,1.83,1.94,1.85,1.88,https://www.oddsportal.com/soccer/kosovo/superliga/feronikeli-drenica-0OnARrfI
25.02.2021,2021,turkey,1-lig,Boluspor,Balikesirspor,1.92,3.17,4.28,2.12,1.73,1.92,1.82,https://www.oddsportal.com/soccer/turkey/1-lig/boluspor-balikesirspor-UcJ9NbVn
25.02.2021,2021,brazil,campeonato-alagoano,Jacyoba,CSA,7.4,4.73,1.35,1.66,2.18,1.88,1.86,https://www.oddsportal.com/soccer/brazil/campeonato-alagoano/jacyoba-csa-YwC9S5nQ
25.02.2021,2021,europe,europa-league,Rangers,Antwerp,1.49,4.75,6.61,1.57,2.50,1.72,2.12,https://www.oddsportal.com/soccer/europe/europa-league/rangers-antwerp-OjRI5cqH
25.02.2021,2021,europe,europa-league,Club Brugge KV,Dyn. Kyiv,2.1,3.5,3.7,2.18,1.74,1.92,1.87,https://www.oddsportal.com/soccer/europe/europa-league/club-brugge-dynamo-kyiv-fBZ19uph
25.02.2021,2021,europe,europa-league,AS Roma,Braga,1.62,4.36,5.48,1.66,2.30,1.71,2.12,https://www.oddsportal.com/soccer/europe/europa-league/as-roma-braga-ClPWsF87
25.02.2021,2021,slovenia,prva-liga,ND Gorica,Aluminij,2.6,3.37,2.5,1.92,1.86,1.74,2.02,https://www.oddsportal.com/soccer/slovenia/prva-liga/nd-gorica-aluminij-bcH3ep6T
25.02.2021,2021,saudi-arabia,division-1,Al Taee,Al Adalh,1.94,3.14,3.98,2.19,1.65,1.92,1.82,https://www.oddsportal.com/soccer/saudi-arabia/division-1/al-taee-al-adalh-xpEN5XdI
25.02.2021,2021,africa,africa-cup-of-nations-u20,Cameroon U20,Ghana U20,2.35,3.0,2.95,2.50,1.53,2.04,1.71,https://www.oddsportal.com/soccer/africa/africa-cup-of-nations-u20/cameroon-ghana-G6LQagrF
25.02.2021,2021,spain,tercera-division-group-14,CD Calamonte,Moralo,4.92,3.52,1.65,2.01,1.77,1.87,1.83,https://www.oddsportal.com/soccer/spain/tercera-division-group-14/cd-calamonte-moralo-4M8pEVXs
25.02.2021,2021,europe,europa-league,D. Zagreb,Krasnodar,2.29,3.58,3.22,1.86,2.04,1.69,2.16,https://www.oddsportal.com/soccer/europe/europa-league/din-zagreb-krasnodar-rX5qibUN
25.02.2021,2021,azerbaijan,premier-league,Qarabag,Sabail,1.33,4.64,8.26,1.85,1.95,2.14,1.65,https://www.oddsportal.com/soccer/azerbaijan/premier-league/qarabag-agdam-sabail-nNsZzPR0
25.02.2021,2021,turkey,3-lig-group-1,Ofspor,Kizilcaboluk Spor Kulubu,1.77,3.34,4.43,2.29,1.60,2.06,1.71,https://www.oddsportal.com/soccer/turkey/3-lig-group-1/ofspor-kizilcabolukspor-tAhRZlC0
25.02.2021,2021,turkey,3-lig-group-3,Arhavispor,Carsambaspor,3.14,3.07,2.26,2.37,1.57,1.98,1.77,https://www.oddsportal.com/soccer/turkey/3-lig-group-3/arhavispor-carsambaspor-Q7ssI36s
25.02.2021,2021,europe,europa-league,Arsenal,Benfica,1.82,4.0,4.4,1.86,2.04,1.75,2.07,https://www.oddsportal.com/soccer/europe/europa-league/arsenal-benfica-n1huhaWE
25.02.2021,2021,united-arab-emirates,uae-league,Al Fujairah,Ittihad Kalba,2.69,3.71,2.29,1.53,2.35,1.48,2.49,https://www.oddsportal.com/soccer/united-arab-emirates/uae-league/al-fujairah-ittihad-kalba-2VNO9cGQ
25.02.2021,2021,turkey,3-lig-group-1,Belediye Derince,Hopaspor,1.71,3.38,4.88,2.17,1.67,2.01,1.75,https://www.oddsportal.com/soccer/turkey/3-lig-group-1/belediye-derince-hopaspor-nmgNzVdf
25.02.2021,2021,europe,europa-league,Villarreal,Salzburg,2.16,3.68,3.35,1.63,2.36,1.55,2.46,https://www.oddsportal.com/soccer/europe/europa-league/villarreal-salzburg-QiiqiJoL
