date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link
01.03.2021,2021,england,premier-league-2,Sunderland U23,Aston Villa U23,2.81,3.79,2.16,1.38,2.76,1.36,2.86,https://www.oddsportal.com/soccer/england/premier-league-2/sunderland-aston-villa-4KZmCCwb
01.03.2021,2021,uruguay,primera-division,Plaza Colonia,Rentistas,2.26,3.1,3.25,2.13,1.70,1.84,1.9,https://www.oddsportal.com/soccer/uruguay/primera-division/plaza-colonia-rentistas-pCCWodvJ
01.03.2021,2021,brazil,campeonato-paulista,Guarani,Ituano,2.82,2.69,2.93,2.56,1.51,2.01,1.77,https://www.oddsportal.com/soccer/brazil/campeonato-paulista/guarani-ituano-ELRTeP2N
01.03.2021,2021,paraguay,primera-division,Libertad Asuncion,River Plate,1.51,3.95,5.96,1.71,2.09,1.8,1.94,https://www.oddsportal.com/soccer/paraguay/primera-division/libertad-asuncion-club-river-plate-YH0FwV9e
01.03.2021,2021,england,premier-league-2,Leicester U23,Chelsea U23,2.48,4.06,2.32,1.24,3.47,1.26,3.46,https://www.oddsportal.com/soccer/england/premier-league-2/leicester-chelsea-xMBp1Wpm
01.03.2021,2021,kosovo,superliga,Drenica,Gjilani,2.6,3.16,2.58,2.28,1.60,1.94,1.77,https://www.oddsportal.com/soccer/kosovo/superliga/drenica-gjilani-Q9jYVco4
01.03.2021,2021,turkey,1-lig,Balikesirspor,Ankaraspor,1.93,3.38,3.89,2.22,1.68,1.98,1.77,https://www.oddsportal.com/soccer/turkey/1-lig/balikesirspor-ankaraspor-GELLKdF5
01.03.2021,2021,paraguay,primera-division,Guairena FC,Nacional Asuncion,3.18,2.89,2.39,2.13,1.69,1.82,1.93,https://www.oddsportal.com/soccer/paraguay/primera-division/guairena-fc-nacional-asuncion-MscBvBfk
01.03.2021,2021,iran,persian-gulf-pro-league,Persepolis,Saipa,1.58,3.59,5.79,2.37,1.56,2.31,1.56,https://www.oddsportal.com/soccer/iran/persian-gulf-pro-league/persepolis-saipa-4OwfPQLo
01.03.2021,2021,germany,2-bundesliga,St. Pauli,Hamburger SV,3.67,3.54,2.03,1.65,2.30,1.55,2.42,https://www.oddsportal.com/soccer/germany/2-bundesliga/st-pauli-hamburger-YPnlM8dI
01.03.2021,2021,ethiopia,premier-league,Adama City,Jimma Aba Jifar,2.65,2.88,2.63,2.57,1.44,2.13,1.67,https://www.oddsportal.com/soccer/ethiopia/premier-league/adama-city-jimma-aba-jifar-8hrJQjNB
01.03.2021,2021,kosovo,superliga,Arberia,Feronikeli,2.54,3.24,2.56,2.04,1.75,1.77,1.94,https://www.oddsportal.com/soccer/kosovo/superliga/arberia-feronikeli-YZgtUyGG
01.03.2021,2021,cyprus,first-division,Paphos,Karmiotissa,1.39,4.64,7.05,1.66,2.19,1.86,1.88,https://www.oddsportal.com/soccer/cyprus/first-division/paphos-karmiotissa-lzS6aa6M
01.03.2021,2021,iraq,super-league,Baghdad,Al Shorta,2.5,2.67,3.23,3.20,1.30,2.4,1.5,https://www.oddsportal.com/soccer/iraq/super-league/baghdad-al-shorta-zw7aON7p
01.03.2021,2021,brazil,campeonato-gaucho,Internacional,Juventude,2.39,3.24,2.85,2.30,1.61,1.93,1.8,https://www.oddsportal.com/soccer/brazil/campeonato-gaucho/internacional-esporte-clube-juventude-6yCUGZT4
01.03.2021,2021,colombia,primera-a,Pereira,Once Caldas,2.54,2.93,2.96,2.27,1.64,1.88,1.85,https://www.oddsportal.com/soccer/colombia/primera-a/dep-pereira-once-caldas-A54JGgzO
01.03.2021,2021,ethiopia,premier-league,Hadiya Hossana,Welayta Dicha,2.52,2.76,2.89,2.57,1.44,2.1,1.68,https://www.oddsportal.com/soccer/ethiopia/premier-league/hadiya-hossana-welayta-dicha-MenNPAxI
01.03.2021,2021,portugal,liga-revelacao-u23,Estoril U23,Maritimo U23,1.52,4.23,5.09,1.59,2.31,1.64,2.11,https://www.oddsportal.com/soccer/portugal/liga-revelacao-u23/estoril-maritimo-8GbvoM63
01.03.2021,2021,england,premier-league,Everton,Southampton,2.12,3.51,3.65,1.95,1.91,1.76,2.05,https://www.oddsportal.com/soccer/england/premier-league/everton-southampton-4pcMVkSM
01.03.2021,2021,israel,liga-alef-south,MS Ironi Kuseife,Nordia Jerusalem,1.77,3.52,4.24,2.05,1.77,1.88,1.82,https://www.oddsportal.com/soccer/israel/liga-alef-south/ms-ironi-kuseife-beitar-nordia-jerusalem-61kog5qI
01.03.2021,2021,africa,africa-cup-of-nations-u20,Ghana U20,Gambia U20,1.92,3.21,4.06,2.49,1.56,2.14,1.66,https://www.oddsportal.com/soccer/africa/africa-cup-of-nations-u20/ghana-gambia-EebLNdt8
01.03.2021,2021,england,premier-league-2,Burnley U23,West Brom U23,1.63,4.43,4.1,1.28,3.23,1.35,2.9,https://www.oddsportal.com/soccer/england/premier-league-2/burnley-west-brom-jyYeAj8A
01.03.2021,2021,serbia,prva-liga,IMT Novi Beograd,Graficar Beograd,2.36,3.1,2.79,2.01,1.71,1.73,1.99,https://www.oddsportal.com/soccer/serbia/prva-liga/imt-novi-beograd-graficar-beograd-jqtDVhmP
01.03.2021,2021,sweden,svenska-cupen,GAIS,Malmo FF,10.0,6.07,1.27,1.46,2.63,1.9,1.88,https://www.oddsportal.com/soccer/sweden/svenska-cupen/gais-malmo-ff-biAlhmvm
01.03.2021,2021,portugal,primeira-liga,Benfica,Rio Ave,1.43,4.64,7.52,1.83,2.05,2.02,1.77,https://www.oddsportal.com/soccer/portugal/primeira-liga/benfica-rio-ave-6goQNgMC
01.03.2021,2021,kuwait,premier-league,Al Naser,Al Arabi,2.22,3.27,3.03,1.90,1.90,1.7,2.03,https://www.oddsportal.com/soccer/kuwait/premier-league/al-naser-al-arabi-Sh72njNN
01.03.2021,2021,portugal,campeonato-de-portugal,Agueda,Anadia,3.8,3.21,1.93,2.34,1.53,2.04,1.7,https://www.oddsportal.com/soccer/portugal/campeonato-de-portugal/agueda-anadia-SYGPdfu6
01.03.2021,2021,africa,africa-cup-of-nations-u20,Uganda U20,Tunisia U20,3.09,3.09,2.32,2.52,1.55,2.06,1.71,https://www.oddsportal.com/soccer/africa/africa-cup-of-nations-u20/uganda-tunisia-nFZfzW2I
01.03.2021,2021,south-korea,k-league-1,Ulsan Hyundai,Gangwon,1.72,3.73,4.76,1.86,1.99,1.79,2.0,https://www.oddsportal.com/soccer/south-korea/k-league-1/ulsan-hyundai-gangwon-KdJ0XeCI
01.03.2021,2021,egypt,premier-league,Al Ittihad,Enppi,2.65,2.4,3.52,2.65,1.43,2.1,1.69,https://www.oddsportal.com/soccer/egypt/premier-league/al-ittihad-alexandria-enppi-Q3RBZ4DP
01.03.2021,2021,romania,liga-1,Poli Iasi,FC Voluntari,2.59,3.19,2.72,2.20,1.68,1.88,1.87,https://www.oddsportal.com/soccer/romania/liga-1/poli-iasi-voluntari-vkv7UPyb
01.03.2021,2021,france,national,Laval,Quevilly Rouen,2.7,2.96,2.71,2.50,1.51,2.07,1.71,https://www.oddsportal.com/soccer/france/national/laval-quevilly-nTIPtlNb
01.03.2021,2021,south-korea,k-league-1,Seongnam,Jeju Utd,2.82,3.18,2.6,2.43,1.58,2.01,1.77,https://www.oddsportal.com/soccer/south-korea/k-league-1/seongnam-jeju-utd-bmI4WFRO
01.03.2021,2021,egypt,premier-league,Wadi Degla,Zamalek,6.91,3.87,1.47,2.24,1.64,2.33,1.56,https://www.oddsportal.com/soccer/egypt/premier-league/wadi-degla-zamalek-U3GZVIPm
01.03.2021,2021,romania,liga-1,CFR Cluj,FC Arges,1.39,4.21,8.67,2.27,1.64,2.58,1.47,https://www.oddsportal.com/soccer/romania/liga-1/cfr-cluj-campionii-arges-rNpbWo7o
01.03.2021,2021,india,i-league,Gokulam,Churchill Brothers,2.79,3.04,2.56,2.13,1.69,1.82,1.92,https://www.oddsportal.com/soccer/india/i-league/gokulam-churchill-brothers-23iUwLd6
01.03.2021,2021,portugal,campeonato-de-portugal,Marinhense,Condeixa,2.01,3.1,3.66,2.34,1.53,1.97,1.74,https://www.oddsportal.com/soccer/portugal/campeonato-de-portugal/marinhense-condeixa-ADnkuPRN
01.03.2021,2021,bangladesh,premier-league,Bangladesh Police,Saif Sporting Club,3.14,3.33,2.14,2.00,1.79,1.76,1.99,https://www.oddsportal.com/soccer/bangladesh/premier-league/bangladesh-police-saif-sporting-club-CS1Y5rSn
01.03.2021,2021,england,premier-league-2,Newcastle Utd U23,Reading U23,2.13,3.99,2.77,1.29,3.09,1.31,3.11,https://www.oddsportal.com/soccer/england/premier-league-2/newcastle-utd-reading-8htuEY8o
01.03.2021,2021,iran,persian-gulf-pro-league,Foolad,Zob Ahan,1.9,3.16,4.1,2.44,1.49,2.14,1.64,https://www.oddsportal.com/soccer/iran/persian-gulf-pro-league/foolad-zob-ahan-6Zbt63LN
01.03.2021,2021,portugal,liga-portugal-2,Academica,Varzim,1.74,3.43,5.07,2.39,1.59,2.17,1.66,https://www.oddsportal.com/soccer/portugal/liga-portugal-2/academica-varzim-IDrm6hqB
01.03.2021,2021,nicaragua,liga-primera,CD Junior,Juventus Managua,2.83,3.12,2.46,2.33,1.56,2.15,1.66,https://www.oddsportal.com/soccer/nicaragua/liga-primera/cd-junior-juventus-fc-YJ7mnenp
01.03.2021,2021,england,premier-league-2,Crystal Palace U23,Leeds U23,4.32,4.38,1.61,1.33,2.97,1.39,2.73,https://www.oddsportal.com/soccer/england/premier-league-2/crystal-palace-leeds-fkhckkWp
01.03.2021,2021,brazil,campeonato-maranhense,IAPE,Moto Club,9.9,5.24,1.25,1.68,2.15,2.16,1.63,https://www.oddsportal.com/soccer/brazil/campeonato-maranhense/iape-moto-club-KSiShEoI
01.03.2021,2021,italy,serie-c-group-a,Alessandria,Carrarese,2.08,3.04,3.71,2.37,1.58,2.02,1.73,https://www.oddsportal.com/soccer/italy/serie-c-group-a/alessandria-carrarese-IqceCvPL
01.03.2021,2021,cyprus,first-division,Anorthosis,Apollon,2.47,3.36,2.68,1.89,1.90,1.71,2.07,https://www.oddsportal.com/soccer/cyprus/first-division/anorthosis-apollon-limassol-Kfzj3s7c
01.03.2021,2021,england,professional-development-league,Cardiff U23,Charlton U23,1.8,3.88,3.63,1.46,2.54,1.44,2.55,https://www.oddsportal.com/soccer/england/professional-development-league/cardiff-charlton-h6HupxmP
01.03.2021,2021,iran,persian-gulf-pro-league,Naft M.I.S,Tractor,3.37,2.81,2.32,2.87,1.37,2.31,1.57,https://www.oddsportal.com/soccer/iran/persian-gulf-pro-league/naft-masjed-soleyman-tractor-b9eY7PjB
01.03.2021,2021,israel,ligat-ha-al,Maccabi Tel Aviv,Ashdod,1.53,3.93,5.96,2.05,1.78,2.06,1.71,https://www.oddsportal.com/soccer/israel/ligat-ha-al/maccabi-tel-aviv-ashdod-OtWvtGvd
01.03.2021,2021,spain,laliga,Real Madrid,Real Sociedad,2.04,3.66,3.79,1.95,1.94,1.77,2.04,https://www.oddsportal.com/soccer/spain/laliga/real-madrid-real-sociedad-rPaaOhL7
01.03.2021,2021,iran,persian-gulf-pro-league,Nassaji Mazandaran,Aluminium Arak,2.07,2.91,3.89,3.02,1.34,2.52,1.48,https://www.oddsportal.com/soccer/iran/persian-gulf-pro-league/mazandaran-aluminium-arak-hWfx7q6H
01.03.2021,2021,nigeria,npfl,MFM FC,Nasarawa,1.69,3.25,5.23,2.63,1.40,2.54,1.48,https://www.oddsportal.com/soccer/nigeria/npfl/mfm-fc-nasarawa-united-AiHuyf4T
01.03.2021,2021,italy,serie-d-group-b,Crema,Caravaggio,1.42,4.5,6.15,1.63,2.28,1.91,1.8,https://www.oddsportal.com/soccer/italy/serie-d-group-b/crema-caravaggio-f1vUToRG
01.03.2021,2021,iran,persian-gulf-pro-league,Sepahan,Gol Gohar,2.01,3.03,3.88,2.53,1.50,2.13,1.65,https://www.oddsportal.com/soccer/iran/persian-gulf-pro-league/sepahan-gol-gohar-j7zD0sqo
01.03.2021,2021,tanzania,ligi-kuu-bara,Simba,JKT Tanzania,1.22,5.72,9.32,1.81,1.94,2.46,1.51,https://www.oddsportal.com/soccer/tanzania/ligi-kuu-bara/simba-jkt-tanzania-SU6kGFDC
01.03.2021,2021,denmark,superliga,Sonderjyske,Lyngby,2.05,3.49,3.59,2.03,1.84,1.82,1.97,https://www.oddsportal.com/soccer/denmark/superliga/sonderjyske-lyngby-UqbSjJbH
