date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link
23.02.2021,2021,austria,2-liga,Lafnitz,FC Juniors,1.74,4.02,4.22,1.64,2.30,1.63,2.22,https://www.oddsportal.com/soccer/austria/2-liga/lafnitz-fc-juniors-oo-v1CCxAQg
23.02.2021,2021,england,league-one,AFC Wimbledon,Gillingham,2.67,3.44,2.68,1.93,1.94,1.71,2.1,https://www.oddsportal.com/soccer/england/league-one/afc-wimbledon-gillingham-dnp5Axpc
23.02.2021,2021,switzerland,challenge-league,Winterthur,Kriens,1.8,4.06,3.91,1.55,2.46,1.54,2.4,https://www.oddsportal.com/soccer/switzerland/challenge-league/winterthur-kriens-hY7kHPql
23.02.2021,2021,africa,caf-champions-league,Kaizer Chiefs (Rsa),Horoya (Gui),1.74,3.45,4.94,2.12,1.75,1.92,1.83,https://www.oddsportal.com/soccer/africa/caf-champions-league/kaizer-chiefs-horoya-CrM4srWN
23.02.2021,2021,portugal,liga-portugal-2,Oliveirense,Vilafranquense,2.53,2.94,3.04,2.52,1.54,2.07,1.73,https://www.oddsportal.com/soccer/portugal/liga-portugal-2/oliveirense-vilafranquense-QJJ9hZEB
23.02.2021,2021,africa,caf-champions-league,Simba (Tan),Al Ahly (Egy),3.27,3.31,2.17,2.08,1.77,1.82,1.93,https://www.oddsportal.com/soccer/africa/caf-champions-league/simba-al-ahly-Cp78HfC1
23.02.2021,2021,colombia,primera-b,Fortaleza,Valledupar,2.06,3.02,3.85,2.32,1.60,1.99,1.76,https://www.oddsportal.com/soccer/colombia/primera-b/fortaleza-c-e-i-f-valledupar-xjizP9fp
23.02.2021,2021,england,championship,Middlesbrough,Bristol City,1.68,3.83,5.45,2.12,1.78,2.02,1.77,https://www.oddsportal.com/soccer/england/championship/middlesbrough-bristol-city-fRJyCNk5
23.02.2021,2021,england,league-one,Plymouth,Peterborough,3.38,3.57,2.16,1.91,1.95,1.74,2.05,https://www.oddsportal.com/soccer/england/league-one/plymouth-peterborough-f3scbWj2
23.02.2021,2021,england,championship,Luton,Millwall,2.75,3.1,2.79,2.56,1.55,2.07,1.73,https://www.oddsportal.com/soccer/england/championship/luton-millwall-riGXC3za
23.02.2021,2021,india,i-league,Mohammedan,Chennai City,2.31,3.04,3.08,2.28,1.60,1.94,1.8,https://www.oddsportal.com/soccer/india/i-league/mohammedan-chennai-city-fc-rejBh8Br
23.02.2021,2021,austria,2-liga,Dornbirn,Kapfenberg,2.39,3.54,2.78,1.71,2.18,1.58,2.33,https://www.oddsportal.com/soccer/austria/2-liga/dornbirn-kapfenberg-IiBGyUu0
23.02.2021,2021,england,national-league,King’s Lynn,Barnet,2.14,3.51,3.18,1.81,2.01,1.66,2.12,https://www.oddsportal.com/soccer/england/national-league/kings-lynn-barnet-WvonN1kh
23.02.2021,2021,germany,2-bundesliga,Paderborn,Heidenheim,2.29,3.47,3.11,1.81,2.07,1.64,2.23,https://www.oddsportal.com/soccer/germany/2-bundesliga/paderborn-heidenheim-OGjGJfJM
23.02.2021,2021,mexico,liga-mx,Pachuca,Guadalajara Chivas,2.17,3.15,3.54,2.48,1.55,2.07,1.72,https://www.oddsportal.com/soccer/mexico/liga-mx/pachuca-guadalajara-chivas-n96WAoHc
23.02.2021,2021,england,national-league,Yeovil,Weymouth,1.71,3.83,4.48,1.75,2.09,1.72,2.07,https://www.oddsportal.com/soccer/england/national-league/yeovil-weymouth-WKEZ0BYk
23.02.2021,2021,argentina,copa-de-la-liga-profesional,Colon Santa FE,San Lorenzo,2.49,3.14,3.03,2.39,1.60,2.01,1.79,https://www.oddsportal.com/soccer/argentina/copa-de-la-liga-profesional/colon-santa-fe-san-lorenzo-GI7CV3hp
23.02.2021,2021,england,league-one,Bristol Rovers,Wigan,2.24,3.48,3.27,1.99,1.88,1.76,2.02,https://www.oddsportal.com/soccer/england/league-one/bristol-rovers-wigan-Gl068GE9
23.02.2021,2021,england,league-two,Grimsby,Crawley,2.86,3.36,2.48,2.05,1.81,1.78,1.98,https://www.oddsportal.com/soccer/england/league-two/grimsby-crawley-town-OK69ZGL9
23.02.2021,2021,australia,a-league,Melbourne City,Sydney FC,2.54,3.6,2.63,1.74,2.15,1.6,2.3,https://www.oddsportal.com/soccer/australia/a-league/melbourne-city-sydney-fc-MJUrUYtb
23.02.2021,2021,england,league-one,Crewe,Accrington,2.4,3.56,2.92,1.86,2.01,1.68,2.15,https://www.oddsportal.com/soccer/england/league-one/crewe-accrington-l2bE6fqM
23.02.2021,2021,england,championship,Rotherham,Nottingham,2.83,3.22,2.64,2.30,1.66,1.93,1.84,https://www.oddsportal.com/soccer/england/championship/rotherham-nottingham-llJuBs5B
23.02.2021,2021,ethiopia,premier-league,Wolkite Kenema,St. George,2.54,3.16,2.53,1.98,1.76,1.74,2.01,https://www.oddsportal.com/soccer/ethiopia/premier-league/wolkite-kenema-st-georges-K6xSywmm
23.02.2021,2021,england,league-two,Bradford City,Leyton Orient,2.24,3.35,3.27,2.19,1.71,1.87,1.88,https://www.oddsportal.com/soccer/england/league-two/bradford-city-leyton-orient-ShiVLciA
23.02.2021,2021,france,national,Villefranche,Red Star,2.7,2.8,2.75,2.50,1.50,2.15,1.67,https://www.oddsportal.com/soccer/france/national/villefranche-red-star-SO97zD0P
23.02.2021,2021,germany,regionalliga-sudwest,Freiburg II,Schott Mainz,1.18,6.77,12.18,1.39,2.80,1.94,1.8,https://www.oddsportal.com/soccer/germany/regionalliga-sudwest/freiburg-schott-mainz-MoVmCASO
23.02.2021,2021,world,friendly-international,Serbia U19,Bosnia &amp; Herzegovina U19,2.04,3.26,3.52,2.24,1.67,1.94,1.79,https://www.oddsportal.com/soccer/world/friendly-international/serbia-bosnia-herzegovina-jJ6GV8UR
23.02.2021,2021,south-africa,premier-league,Golden Arrows,Black Leopards,1.78,3.25,4.69,2.37,1.56,2.15,1.65,https://www.oddsportal.com/soccer/south-africa/premier-league/golden-arrows-black-leopards-t2MdEckg
23.02.2021,2021,england,national-league,Wealdstone,Eastleigh,3.72,3.88,1.84,1.58,2.38,1.56,2.32,https://www.oddsportal.com/soccer/england/national-league/wealdstone-eastleigh-0Kx3JJlH
23.02.2021,2021,romania,liga-2,Petrolul,Metaloglobus Bucharest,1.75,3.54,4.24,2.18,1.66,2.11,1.68,https://www.oddsportal.com/soccer/romania/liga-2/petrolul-metaloglobus-bucharest-jowzL78R
23.02.2021,2021,turkey,1-lig,Bandirmaspor,Keciorengucu,2.49,3.09,2.89,2.39,1.58,1.98,1.77,https://www.oddsportal.com/soccer/turkey/1-lig/bandirmaspor-keciorengucu-ADxwTK7P
23.02.2021,2021,africa,caf-champions-league,Teungueth (Sen),Zamalek (Egy),4.45,3.49,1.8,2.29,1.63,2.1,1.69,https://www.oddsportal.com/soccer/africa/caf-champions-league/teungueth-zamalek-8n9AfkR9
23.02.2021,2021,england,national-league,Boreham Wood,Bromley,2.2,3.41,3.12,2.05,1.78,1.84,1.91,https://www.oddsportal.com/soccer/england/national-league/boreham-wood-bromley-nHCT4KZN
23.02.2021,2021,france,national,Laval,Cholet,2.04,3.16,3.72,2.45,1.56,2.08,1.7,https://www.oddsportal.com/soccer/france/national/laval-cholet-UHiLEVw6
23.02.2021,2021,northern-ireland,nifl-premiership,Portadown,Larne,8.17,5.33,1.31,1.47,2.48,1.79,1.95,https://www.oddsportal.com/soccer/northern-ireland/nifl-premiership/portadown-larne-8pYUfRM5
23.02.2021,2021,brazil,campeonato-cearense,Ferroviario,Guarany,1.52,3.64,6.41,2.65,1.42,2.82,1.4,https://www.oddsportal.com/soccer/brazil/campeonato-cearense/ferroviario-guarany-ALhxtbH7
23.02.2021,2021,israel,liga-alef-north,Maccabi Tamra,Hapoel Herzliya,2.03,3.19,3.61,2.38,1.58,2.06,1.68,https://www.oddsportal.com/soccer/israel/liga-alef-north/maccabi-tamra-h-herzliya-UDLwGOd8
23.02.2021,2021,kenya,premier-league,Tusker,Nzoia Sugar,1.82,3.17,4.55,2.36,1.57,2.06,1.71,https://www.oddsportal.com/soccer/kenya/premier-league/tusker-nzoia-sugar-84Mym2lM
23.02.2021,2021,netherlands,eerste-divisie,Jong PSV,Helmond,2.51,3.78,2.54,1.50,2.53,1.45,2.69,https://www.oddsportal.com/soccer/netherlands/eerste-divisie/jong-psv-helmond-sport-82cjFSz2
23.02.2021,2021,qatar,qsl,Al Wakra,Qatar SC,3.49,3.42,1.99,1.93,1.88,1.77,1.99,https://www.oddsportal.com/soccer/qatar/qsl/al-wakra-qatar-sc-lWVsLpLM
23.02.2021,2021,england,league-two,Harrogate,Mansfield,2.83,3.11,2.66,2.07,1.79,1.78,1.99,https://www.oddsportal.com/soccer/england/league-two/harrogate-mansfield-WpAHXfjM
23.02.2021,2021,mexico,liga-de-expansion-mx,Tlaxcala,Venados,2.06,3.29,3.45,2.19,1.65,1.91,1.82,https://www.oddsportal.com/soccer/mexico/liga-de-expansion-mx/tlaxcala-venados-2BFs3U8H
23.02.2021,2021,england,league-one,Sunderland,Fleetwood,1.83,3.57,4.75,2.32,1.65,2.08,1.72,https://www.oddsportal.com/soccer/england/league-one/sunderland-fleetwood-town-fgvqMZr9
23.02.2021,2021,england,championship,Birmingham,Norwich,4.9,3.84,1.73,1.98,1.89,1.89,1.88,https://www.oddsportal.com/soccer/england/championship/birmingham-norwich-MySOEP5n
23.02.2021,2021,england,league-two,Oldham,Barrow,2.44,3.52,2.81,1.84,2.01,1.65,2.13,https://www.oddsportal.com/soccer/england/league-two/oldham-barrow-OrkdQCrd
23.02.2021,2021,india,i-league,Sudeva Delhi,Gokulam,4.03,3.52,1.8,1.97,1.81,1.83,1.9,https://www.oddsportal.com/soccer/india/i-league/sudeva-delhi-gokulam-6Zbqcl3R
23.02.2021,2021,africa,caf-champions-league,Petro Atletico (Ang),Wydad (Mar),3.05,3.11,2.39,2.35,1.60,1.97,1.79,https://www.oddsportal.com/soccer/africa/caf-champions-league/petro-atletico-wydad-YiN0rOGH
23.02.2021,2021,turkey,1-lig,Umraniyespor,Adana Demirspor,3.58,3.14,2.12,1.83,1.99,1.64,2.19,https://www.oddsportal.com/soccer/turkey/1-lig/umraniyespor-adanademirspor-dAle4yVO
23.02.2021,2021,england,national-league,Wrexham,Hartlepool,2.62,3.19,2.68,2.11,1.74,1.81,1.94,https://www.oddsportal.com/soccer/england/national-league/wrexham-hartlepool-IgQ8Zpc5
23.02.2021,2021,england,league-two,Carlisle,Tranmere,2.04,3.33,3.85,2.11,1.77,1.86,1.89,https://www.oddsportal.com/soccer/england/league-two/carlisle-tranmere-KjW9EFqp
23.02.2021,2021,france,national,Creteil,Sporting Club Lyon,2.5,2.9,3.01,2.68,1.44,2.16,1.66,https://www.oddsportal.com/soccer/france/national/creteil-sporting-club-lyon-88jPDkgC
23.02.2021,2021,europe,euro-women,Spain W,Poland W,1.15,7.79,13.31,1.36,3.10,1.93,1.4,https://www.oddsportal.com/soccer/europe/euro-women/spain-poland-zHXfW8Ce
23.02.2021,2021,moldova,divizia-nationala,Codru Lozova,Petrocub,13.17,6.73,1.14,1.58,2.17,2.37,1.52,https://www.oddsportal.com/soccer/moldova/divizia-nationala/codru-lozova-petrocub-hincesti-j7SVsXh8
23.02.2021,2021,france,national,Orleans,Stade Briochin,2.27,3.09,3.22,2.30,1.62,1.94,1.81,https://www.oddsportal.com/soccer/france/national/orleans-stade-briochin-zVMLC98I
23.02.2021,2021,india,i-league,Aizawl,Real Kashmir,3.22,2.6,2.58,2.47,1.52,1.98,1.76,https://www.oddsportal.com/soccer/india/i-league/aizawl-fc-real-kashmir-CCaubUmL
23.02.2021,2021,montenegro,prva-crnogorska-liga,Zeta,Rudar,1.91,3.37,3.74,2.16,1.66,1.95,1.79,https://www.oddsportal.com/soccer/montenegro/prva-crnogorska-liga/zeta-rudar-xEm3qn9H
23.02.2021,2021,england,national-league,Chesterfield,Altrincham,1.92,3.73,3.57,1.81,2.01,1.72,2.05,https://www.oddsportal.com/soccer/england/national-league/chesterfield-altrincham-biGX3vkU
23.02.2021,2021,thailand,thai-league-1,Muang Thong Utd,Port MTI FC,2.32,3.55,2.72,1.65,2.22,1.53,2.36,https://www.oddsportal.com/soccer/thailand/thai-league-1/muang-thong-utd-port-mti-fc-zqYX16wJ
23.02.2021,2021,england,league-one,Blackpool,Doncaster,2.19,3.36,3.51,2.17,1.74,1.89,1.88,https://www.oddsportal.com/soccer/england/league-one/blackpool-doncaster-zwq99da3
23.02.2021,2021,india,isl,East Bengal,North East Utd,3.53,3.28,2.04,1.99,1.80,1.79,1.95,https://www.oddsportal.com/soccer/india/isl/east-bengal-north-east-united-hAV7LT8K
23.02.2021,2021,england,league-two,Port Vale,Stevenage,2.38,3.18,3.16,2.18,1.72,1.84,1.91,https://www.oddsportal.com/soccer/england/league-two/port-vale-stevenage-2Zm0PWc2
23.02.2021,2021,europe,champions-league,Lazio,Bayern Munich,4.49,4.08,1.78,1.51,2.57,1.5,2.57,https://www.oddsportal.com/soccer/europe/champions-league/lazio-bayern-munich-YugMMeJF
23.02.2021,2021,uganda,premier-league,Wakiso Giants,Kampala City,3.29,3.26,2.03,1.77,1.94,1.64,2.16,https://www.oddsportal.com/soccer/uganda/premier-league/wakiso-giants-kampala-city-dU0DI0q6
23.02.2021,2021,uganda,premier-league,Kyetume,Bright Stars,2.4,3.25,2.63,1.74,1.98,1.62,2.16,https://www.oddsportal.com/soccer/uganda/premier-league/kyetume-fc-bright-stars-Sfd9JtUa
23.02.2021,2021,europe,euro-women,Croatia W,Romania W,3.1,3.39,2.21,1.94,1.88,1.76,2.02,https://www.oddsportal.com/soccer/europe/euro-women/croatia-romania-6wTzr0C0
23.02.2021,2021,england,league-one,Shrewsbury,MK Dons,2.79,3.24,2.69,2.31,1.65,1.93,1.84,https://www.oddsportal.com/soccer/england/league-one/shrewsbury-milton-keynes-dons-d8LuNFT2
23.02.2021,2021,world,friendly-international-women,France W,Switzerland W,1.12,8.72,19.13,1.50,2.51,3.08,1.35,https://www.oddsportal.com/soccer/world/friendly-international-women/france-switzerland-GSdBqljU
23.02.2021,2021,slovakia,fortuna-liga,Sered,Nitra,2.37,3.14,3.03,1.96,1.84,1.7,2.07,https://www.oddsportal.com/soccer/slovakia/fortuna-liga/sered-nitra-IH8jPIS2
23.02.2021,2021,montenegro,prva-crnogorska-liga,Sutjeska,Iskra,1.72,3.39,4.69,2.18,1.66,1.95,1.75,https://www.oddsportal.com/soccer/montenegro/prva-crnogorska-liga/sutjeska-iskra-danilovgrad-pviBsQwU
23.02.2021,2021,uganda,premier-league,Busoga,Villa,2.78,3.38,2.24,1.74,1.98,1.61,2.16,https://www.oddsportal.com/soccer/uganda/premier-league/busoga-villa-v7gs4hJT
23.02.2021,2021,montenegro,prva-crnogorska-liga,FK Podgorica,Buducnost,4.88,3.34,1.7,2.23,1.62,2.09,1.69,https://www.oddsportal.com/soccer/montenegro/prva-crnogorska-liga/fk-podgorica-buducnost-nmwwwpno
23.02.2021,2021,ethiopia,premier-league,Adama City,Ethiopia Bunna,5.16,3.47,1.6,1.45,2.51,1.58,2.25,https://www.oddsportal.com/soccer/ethiopia/premier-league/adama-city-ethiopia-bunna-63YNxJXt
23.02.2021,2021,uganda,premier-league,Myda,Express,5.18,3.55,1.58,1.47,2.46,1.52,2.34,https://www.oddsportal.com/soccer/uganda/premier-league/myda-express-fc-Sb8jjK3o
23.02.2021,2021,scotland,championship,Inverness,Alloa,1.48,4.27,6.18,1.77,2.06,1.87,1.86,https://www.oddsportal.com/soccer/scotland/championship/inverness-alloa-UXkt65vG
23.02.2021,2021,switzerland,challenge-league,Aarau,Xamax,1.81,4.01,3.91,1.47,2.54,1.49,2.55,https://www.oddsportal.com/soccer/switzerland/challenge-league/aarau-xamax-vRRENR6K
23.02.2021,2021,england,national-league,Stockport,Notts Co,2.22,3.37,3.11,2.01,1.82,1.77,1.99,https://www.oddsportal.com/soccer/england/national-league/stockport-notts-county-IembKaZA
23.02.2021,2021,england,league-one,Northampton,Rochdale,2.18,3.56,3.34,1.94,1.93,1.73,2.06,https://www.oddsportal.com/soccer/england/league-one/northampton-rochdale-nwvk0hMk
23.02.2021,2021,northern-ireland,nifl-premiership,Dungannon,Glenavon,3.47,3.81,1.92,1.59,2.25,1.55,2.3,https://www.oddsportal.com/soccer/northern-ireland/nifl-premiership/dungannon-glenavon-pUT2ARwj
23.02.2021,2021,montenegro,prva-crnogorska-liga,Decic,Jezero,1.86,3.07,4.49,2.48,1.51,2.13,1.66,https://www.oddsportal.com/soccer/montenegro/prva-crnogorska-liga/decic-jezero-jHi7r6ON
23.02.2021,2021,kuwait,premier-league,Al Arabi,Al Qadisiya,3.64,3.49,1.91,1.79,2.02,1.7,2.1,https://www.oddsportal.com/soccer/kuwait/premier-league/al-arabi-al-qadisiya-nwCsiE8h
23.02.2021,2021,england,professional-development-league,Coventry U23,Sheffield Wed U23,2.38,3.73,2.51,1.47,2.70,1.39,2.75,https://www.oddsportal.com/soccer/england/professional-development-league/coventry-sheffield-wed-nghH0Qhf
23.02.2021,2021,africa,caf-champions-league,MC Alger (Alg),Esperance Tunis (Tun),3.01,3.17,2.38,2.27,1.65,1.89,1.86,https://www.oddsportal.com/soccer/africa/caf-champions-league/mc-alger-esperance-tunis-fq56eVB3
23.02.2021,2021,england,professional-development-league,Ipswich U23,QPR U23,1.99,4.17,2.87,1.21,3.89,1.25,3.67,https://www.oddsportal.com/soccer/england/professional-development-league/ipswich-qpr-tCaTZx7R
23.02.2021,2021,france,national,Le Mans,Boulogne,2.87,2.91,2.6,2.54,1.49,2.08,1.7,https://www.oddsportal.com/soccer/france/national/le-mans-boulogne-vTb8HXgm
23.02.2021,2021,england,national-league,Solihull Moors,Torquay,2.65,3.2,2.65,1.92,1.89,1.7,2.09,https://www.oddsportal.com/soccer/england/national-league/solihull-moors-torquay-4hqfLuK4
23.02.2021,2021,france,national,Sete,Quevilly Rouen,2.88,3.03,2.51,2.25,1.65,1.9,1.84,https://www.oddsportal.com/soccer/france/national/sete-quevilly-MilDGi9g
23.02.2021,2021,northern-ireland,nifl-premiership,Cliftonville,Ballymena,2.35,3.48,2.81,1.78,2.05,1.63,2.15,https://www.oddsportal.com/soccer/northern-ireland/nifl-premiership/cliftonville-ballymena-4fUIKB1c
23.02.2021,2021,bangladesh,premier-league,Rahmatgonj MFS,Abahani Chittagong,3.49,3.56,1.92,1.87,1.91,1.71,2.05,https://www.oddsportal.com/soccer/bangladesh/premier-league/rahmatgonj-mfs-abahani-chittagong-UVAf0euB
23.02.2021,2021,england,league-one,Lincoln,Swindon,1.55,4.17,6.48,1.82,2.07,1.87,1.9,https://www.oddsportal.com/soccer/england/league-one/lincoln-city-swindon-8nuo1Y6q
23.02.2021,2021,israel,leumit-league,Hapoel Jerusalem,Nes Tziona,1.9,3.18,4.17,2.37,1.50,2.14,1.65,https://www.oddsportal.com/soccer/israel/leumit-league/hapoel-jerusalem-nes-tziona-lSeKeIK6
23.02.2021,2021,turkey,1-lig,Altay,Altinordu,2.1,3.34,3.38,1.85,1.95,1.67,2.13,https://www.oddsportal.com/soccer/turkey/1-lig/altay-altinordu-IJki5HFI
23.02.2021,2021,england,league-one,Oxford Utd,Portsmouth,2.67,3.41,2.69,1.99,1.88,1.75,2.04,https://www.oddsportal.com/soccer/england/league-one/oxford-utd-portsmouth-GCrgaCyd
23.02.2021,2021,croatia,croatian-cup,GOSK Dubrovnik,Slaven Belupo,11.19,6.25,1.2,1.43,2.57,2.0,1.75,https://www.oddsportal.com/soccer/croatia/croatian-cup/gosk-dubrovnik-slaven-belupo-AXp4VHm7
23.02.2021,2021,europe,champions-league,Atl. Madrid,Chelsea,2.77,3.1,2.94,2.61,1.54,2.09,1.74,https://www.oddsportal.com/soccer/europe/champions-league/atl-madrid-chelsea-ChaK2zSq
23.02.2021,2021,brazil,campeonato-maranhense,Sampaio Correa,Sao Jose MA,1.05,11.49,23.75,1.13,4.97,1.81,1.93,https://www.oddsportal.com/soccer/brazil/campeonato-maranhense/sampaio-correa-sao-jose-ribamar-ec-I3eBddng
23.02.2021,2021,germany,regionalliga-west,Fortuna Koln,Homberg,1.32,5.15,8.08,1.52,2.39,1.81,1.94,https://www.oddsportal.com/soccer/germany/regionalliga-west/fortuna-koln-homberg-lpTqKNd9
23.02.2021,2021,england,league-two,Bolton,Scunthorpe,2.01,3.31,3.98,2.07,1.80,1.83,1.92,https://www.oddsportal.com/soccer/england/league-two/bolton-scunthorpe-rouwXrH8
23.02.2021,2021,uruguay,primera-division,Boston River,Progreso,2.66,3.15,2.64,2.05,1.75,1.78,1.97,https://www.oddsportal.com/soccer/uruguay/primera-division/boston-river-progreso-MFGtdt2Q
23.02.2021,2021,england,league-one,Hull,Ipswich,1.8,3.66,4.73,2.16,1.75,1.97,1.8,https://www.oddsportal.com/soccer/england/league-one/hull-city-ipswich-252I5EbS
23.02.2021,2021,northern-ireland,nifl-premiership,Linfield,Glentoran,1.83,3.9,3.68,1.60,2.31,1.56,2.29,https://www.oddsportal.com/soccer/northern-ireland/nifl-premiership/linfield-glentoran-4GwjdyJu
23.02.2021,2021,brazil,campeonato-cearense,Icasa,Pacajus,1.35,4.24,9.03,2.21,1.63,2.95,1.37,https://www.oddsportal.com/soccer/brazil/campeonato-cearense/icasa-pacajus-CQWK4sf8
23.02.2021,2021,czech-republic,mol-cup,Ostrava,Trinec,1.23,6.18,9.34,1.27,3.27,1.62,2.17,https://www.oddsportal.com/soccer/czech-republic/mol-cup/ostrava-trinec-pljHKFwg
23.02.2021,2021,england,championship,Wycombe,Reading,4.14,3.55,1.93,2.07,1.82,1.86,1.92,https://www.oddsportal.com/soccer/england/championship/wycombe-reading-SvIqA1KH
