date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link
02.03.2021,2021,northern-ireland,nifl-premiership,Ballymena,Cliftonville,2.72,3.49,2.41,1.82,1.99,1.67,2.11,https://www.oddsportal.com/soccer/northern-ireland/nifl-premiership/ballymena-cliftonville-KnlXjzrg
02.03.2021,2021,egypt,premier-league,El Gouna,Smouha,2.43,2.73,3.31,2.41,1.51,2.01,1.75,https://www.oddsportal.com/soccer/egypt/premier-league/el-gouna-smouha-jwFw6f8E
02.03.2021,2021,serbia,super-liga,Partizan,Vojvodina,1.49,4.29,5.53,1.65,2.21,1.8,1.95,https://www.oddsportal.com/soccer/serbia/super-liga/partizan-vojvodina-GSl5hfvf
02.03.2021,2021,israel,leumit-league,Ramat Hasharon,H. Ironi Rishon,2.32,3.02,3.12,2.50,1.51,2.08,1.69,https://www.oddsportal.com/soccer/israel/leumit-league/ramat-hasharon-h-ironi-rishon-SzYwdtXu
02.03.2021,2021,northern-ireland,nifl-premiership,Glenavon,Carrick Rangers,1.75,4.03,4.03,1.54,2.36,1.55,2.32,https://www.oddsportal.com/soccer/northern-ireland/nifl-premiership/glenavon-carrick-rangers-vk4YlEC5
02.03.2021,2021,ethiopia,premier-league,Wolkite Kenema,Ethiopia Bunna,2.71,2.73,2.71,2.17,1.62,1.82,1.92,https://www.oddsportal.com/soccer/ethiopia/premier-league/wolkite-kenema-ethiopia-bunna-EiAj8r7p
02.03.2021,2021,iran,division-1,Qashqai Shiraz,Chooka Talesh,2.27,3.08,3.12,2.42,1.54,1.95,1.76,https://www.oddsportal.com/soccer/iran/division-1/qashqai-shiraz-chooka-talesh-Whja6RXd
02.03.2021,2021,brazil,campeonato-paulista,Mirassol,Novorizontino,1.9,3.34,4.16,2.26,1.65,2.01,1.76,https://www.oddsportal.com/soccer/brazil/campeonato-paulista/mirassol-novorizontino-MkTw4Mfp
02.03.2021,2021,iran,division-1,Shahin Bushehr,Fajr Sepasi,2.26,2.8,3.49,2.91,1.37,2.32,1.57,https://www.oddsportal.com/soccer/iran/division-1/shahin-bushehr-fajr-sepasi-YaPSRvas
02.03.2021,2021,italy,serie-a,Lazio,Torino,1.47,4.49,7.81,1.84,2.04,1.97,1.83,https://www.oddsportal.com/soccer/italy/serie-a/lazio-torino-SU0DYSuo
02.03.2021,2021,italy,serie-b,Brescia,Cosenza,2.4,3.05,3.29,2.18,1.74,1.83,1.96,https://www.oddsportal.com/soccer/italy/serie-b/brescia-cosenza-YTr9jktB
02.03.2021,2021,egypt,premier-league,Misr Lel Makkasa,Arab Contractors,2.59,2.48,3.48,2.49,1.54,1.99,1.77,https://www.oddsportal.com/soccer/egypt/premier-league/misr-lel-makkasa-arab-contractors-al-mokawloon-p0Es5ENK
02.03.2021,2021,england,championship,Millwall,Preston,2.25,3.22,3.49,2.38,1.62,2.03,1.77,https://www.oddsportal.com/soccer/england/championship/millwall-preston-veqbPXPL
02.03.2021,2021,england,league-one,Accrington,Ipswich,2.66,3.15,2.9,2.32,1.65,1.95,1.83,https://www.oddsportal.com/soccer/england/league-one/accrington-ipswich-zyv1SA5r
02.03.2021,2021,italy,serie-a,Juventus,Spezia,1.26,6.4,12.52,1.53,2.51,2.03,1.78,https://www.oddsportal.com/soccer/italy/serie-a/juventus-spezia-j99ow9XT
02.03.2021,2021,thailand,thai-league-1,Muang Thong Utd,Police Tero,1.48,4.52,5.51,1.51,2.56,1.59,2.21,https://www.oddsportal.com/soccer/thailand/thai-league-1/muang-thong-utd-police-tero-MaESJva4
02.03.2021,2021,south-africa,premier-league,AmaZulu,Supersport Utd,2.91,2.81,2.61,2.54,1.50,2.07,1.7,https://www.oddsportal.com/soccer/south-africa/premier-league/amazulu-supersport-utd-ttkgrZLO
02.03.2021,2021,mexico,liga-mx,Atlas,Atl. San Luis,2.25,3.32,3.2,2.19,1.70,1.89,1.87,https://www.oddsportal.com/soccer/mexico/liga-mx/atlas-atletico-san-luis-8nwSaL8d
02.03.2021,2021,russia,youth-league,Ufa U19,FK Strogino Moscow U19,2.71,3.49,2.34,1.74,2.10,1.59,2.26,https://www.oddsportal.com/soccer/russia/youth-league/ufa-strogino-moscow-YRRBDcEh
02.03.2021,2021,england,national-league,Sutton,Bromley,2.19,3.15,3.41,1.96,1.86,1.73,2.05,https://www.oddsportal.com/soccer/england/national-league/sutton-bromley-Uw5UdV1a
02.03.2021,2021,netherlands,eredivisie-women,VV Alkmaar W,PEC Zwolle W,4.14,4.31,1.64,1.45,2.52,1.5,2.41,https://www.oddsportal.com/soccer/netherlands/eredivisie-women/vv-alkmaar-pec-zwolle-h279JhfB
02.03.2021,2021,saudi-arabia,division-1,Al Jabalain,Al Taee,2.31,2.89,3.28,2.52,1.49,2.02,1.72,https://www.oddsportal.com/soccer/saudi-arabia/division-1/al-jabalain-al-taee-Glh0JjRH
02.03.2021,2021,england,league-two,Bradford City,Mansfield,2.55,3.16,2.93,2.08,1.78,1.79,1.97,https://www.oddsportal.com/soccer/england/league-two/bradford-city-mansfield-MyteZSrO
02.03.2021,2021,northern-ireland,nifl-premiership,Coleraine,Portadown,1.26,5.7,9.7,1.49,2.47,1.9,1.84,https://www.oddsportal.com/soccer/northern-ireland/nifl-premiership/coleraine-portadown-0b5Ukfca
02.03.2021,2021,azerbaijan,premier-league,Qarabag,Gabala,1.31,4.71,9.1,1.89,1.90,2.28,1.57,https://www.oddsportal.com/soccer/azerbaijan/premier-league/qarabag-agdam-gabala-tpswzqs7
02.03.2021,2021,italy,serie-b,Chievo,Pordenone,2.17,3.0,3.95,2.47,1.58,2.07,1.73,https://www.oddsportal.com/soccer/italy/serie-b/chievo-pordenone-tz6z7AQi
02.03.2021,2021,england,league-one,Burton,Bristol Rovers,2.37,3.44,3.05,1.91,1.96,1.7,2.1,https://www.oddsportal.com/soccer/england/league-one/burton-bristol-rovers-W2X9Qlze
02.03.2021,2021,england,league-two,Colchester,Carlisle,3.8,3.36,2.04,2.04,1.81,1.83,1.92,https://www.oddsportal.com/soccer/england/league-two/colchester-carlisle-ttDLklT4
02.03.2021,2021,uruguay,primera-division,Progreso,Maldonado,1.88,3.52,3.9,1.94,1.84,1.79,1.95,https://www.oddsportal.com/soccer/uruguay/primera-division/progreso-maldonado-nHjFAuHJ
02.03.2021,2021,northern-ireland,nifl-premiership,Glentoran,Linfield,2.78,3.5,2.37,1.78,2.04,1.62,2.18,https://www.oddsportal.com/soccer/northern-ireland/nifl-premiership/glentoran-linfield-YB3xlYRB
02.03.2021,2021,netherlands,eerste-divisie,Jong Utrecht,Dordrecht,1.64,4.31,4.67,1.49,2.57,1.54,2.41,https://www.oddsportal.com/soccer/netherlands/eerste-divisie/jong-utrecht-dordrecht-zkarHl6k
02.03.2021,2021,hungary,otp-bank-liga,Kisvarda,Puskas Academy,2.9,3.45,2.28,1.81,2.00,1.65,2.14,https://www.oddsportal.com/soccer/hungary/otp-bank-liga/kisvarda-fc-puskas-academy-r3QQ8qUN
02.03.2021,2021,england,league-one,Oxford Utd,Peterborough,2.81,3.26,2.65,2.30,1.66,1.93,1.83,https://www.oddsportal.com/soccer/england/league-one/oxford-utd-peterborough-bFb6VbwK
02.03.2021,2021,japan,ybc-levain-cup,Oita Trinita,Vissel Kobe,2.95,3.43,2.3,1.93,1.89,1.73,2.06,https://www.oddsportal.com/soccer/japan/ybc-levain-cup/oita-trinita-vissel-kobe-WGvMns5Q
02.03.2021,2021,kenya,premier-league,Nairobi City,Mathare Utd.,1.86,2.82,4.71,2.20,1.60,1.95,1.75,https://www.oddsportal.com/soccer/kenya/premier-league/nairobi-city-stars-mathare-united-YiB3RTLo
02.03.2021,2021,england,national-league,Altrincham,Woking,2.38,3.15,3.05,1.88,1.93,1.68,2.1,https://www.oddsportal.com/soccer/england/national-league/altrincham-woking-8Gdd6xzk
02.03.2021,2021,england,championship,Cardiff,Derby,2.16,3.25,3.72,2.41,1.61,2.05,1.75,https://www.oddsportal.com/soccer/england/championship/cardiff-derby-beQCOfz4
