date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link
04.03.2021,2021,bangladesh,premier-league,Abahani Limited,Baridhara,1.42,4.57,6.03,1.51,2.36,1.68,2.09,https://www.oddsportal.com/soccer/bangladesh/premier-league/abahani-limited-baridhara-hrcg1KtI
04.03.2021,2021,estonia,esiliiga,Tallinna Kalev,Nomme Utd,1.44,4.48,5.18,1.38,2.78,1.44,2.61,https://www.oddsportal.com/soccer/estonia/esiliiga/tallinna-kalev-nomme-utd-UarQoORn
04.03.2021,2021,australia,w-league,Melbourne Victory W,WS Wanderers W,1.38,4.76,6.52,1.49,2.42,1.7,2.08,https://www.oddsportal.com/soccer/australia/w-league/melbourne-victory-western-sydney-wanderers-javNasHP
04.03.2021,2021,colombia,primera-b,Cortulua,Barranquilla,1.34,4.55,8.95,2.05,1.77,2.44,1.51,https://www.oddsportal.com/soccer/colombia/primera-b/cortulua-barranquilla-xQ7qjngq
04.03.2021,2021,brazil,campeonato-gaucho,EC Sao Jose,SER Caxias,2.12,3.21,3.38,2.39,1.57,2.04,1.72,https://www.oddsportal.com/soccer/brazil/campeonato-gaucho/ec-sao-jose-pa-ser-caxias-do-sul-0CONHrl2
04.03.2021,2021,switzerland,super-league,Sion,Lugano,3.05,3.26,2.42,2.11,1.78,1.83,1.96,https://www.oddsportal.com/soccer/switzerland/super-league/sion-lugano-bJfsCz7F
04.03.2021,2021,israel,ligat-ha-al,Hapoel Haifa,Maccabi Tel Aviv,5.23,3.75,1.62,2.02,1.80,1.96,1.78,https://www.oddsportal.com/soccer/israel/ligat-ha-al/hapoel-haifa-maccabi-tel-aviv-l4LIiDw8
04.03.2021,2021,turkey,2-lig-red-group,Karacabey Belediyespor,Pazarspor,2.13,3.08,3.41,2.00,1.79,1.75,2.01,https://www.oddsportal.com/soccer/turkey/2-lig-red-group/karacabey-belediyespor-pazarspor-ngnnzuvP
04.03.2021,2021,brazil,campeonato-carioca,Resende,Fluminense,4.18,3.5,1.86,2.02,1.81,1.88,1.9,https://www.oddsportal.com/soccer/brazil/campeonato-carioca/resende-fluminense-lpJvcezS
04.03.2021,2021,zambia,super-league,ZESCO,Lumwana Radiants,1.4,4.09,6.88,2.10,1.66,2.19,1.63,https://www.oddsportal.com/soccer/zambia/super-league/zesco-lumwana-radiants-SE8svxDt
04.03.2021,2021,finland,suomen-cup,Klubi 04,Gnistan,2.34,3.67,2.63,1.52,2.39,1.46,2.52,https://www.oddsportal.com/soccer/finland/suomen-cup/klubi-04-gnistan-fTtFxIsU
04.03.2021,2021,bangladesh,premier-league,Sheikh Russel,Bangladesh Police,1.93,3.45,3.6,1.93,1.84,1.75,2.0,https://www.oddsportal.com/soccer/bangladesh/premier-league/sheikh-russel-krira-chakra-bangladesh-police-Eibk20RB
04.03.2021,2021,turkey,3-lig-group-4,Muglaspor,Modafenspor,3.24,3.43,2.02,1.93,1.79,1.75,1.98,https://www.oddsportal.com/soccer/turkey/3-lig-group-4/muglaspor-modafenspor-EwFfFXFJ
04.03.2021,2021,portugal,campeonato-de-portugal,SB Castelo Branco,Oleiros,1.78,3.33,4.26,2.23,1.58,1.98,1.77,https://www.oddsportal.com/soccer/portugal/campeonato-de-portugal/sb-castelo-branco-oleiros-08hG1Iw2
04.03.2021,2021,brazil,campeonato-goiano,CRAC,Atletico GO,5.19,3.61,1.63,2.26,1.60,2.21,1.62,https://www.oddsportal.com/soccer/brazil/campeonato-goiano/crac-atletico-go-OYFcuDt0
04.03.2021,2021,italy,serie-d-group-g,Insieme Formia,Nocerina,2.27,3.0,2.86,2.09,1.68,1.85,1.85,https://www.oddsportal.com/soccer/italy/serie-d-group-g/insieme-formia-nocerina-GxvKFsq8
04.03.2021,2021,turkey,3-lig-group-4,Adiyamanspor,Aksaray Bld.,2.26,2.98,3.19,2.72,1.39,2.26,1.59,https://www.oddsportal.com/soccer/turkey/3-lig-group-4/adiyamanspor-aksaray-bld-xMVBjlwJ
04.03.2021,2021,turkey,super-lig,Alanyaspor,Goztepe,1.91,3.71,3.98,1.83,2.05,1.7,2.12,https://www.oddsportal.com/soccer/turkey/super-lig/alanyaspor-goztepe-OWC2UDyP
04.03.2021,2021,turkey,2-lig-red-group,Elazigspor,1922 Konyaspor,3.0,3.25,2.24,2.05,1.75,1.78,1.96,https://www.oddsportal.com/soccer/turkey/2-lig-red-group/elazigspor-1922-konyaspor-M93bwB5n
04.03.2021,2021,finland,suomen-cup,HJK,KTP,1.2,5.99,12.06,1.59,2.34,2.19,1.62,https://www.oddsportal.com/soccer/finland/suomen-cup/hjk-ktp-QThslipE
04.03.2021,2021,turkey,2-lig-red-group,Sivas Belediyespor,Sakaryaspor,3.07,3.22,2.21,2.05,1.75,1.76,1.98,https://www.oddsportal.com/soccer/turkey/2-lig-red-group/sivas-belediyespor-sakaryaspor-foUvx19C
04.03.2021,2021,portugal,taca-de-portugal,Benfica,Estoril,1.22,5.97,13.02,1.74,2.13,2.5,1.51,https://www.oddsportal.com/soccer/portugal/taca-de-portugal/benfica-estoril-Q1Mrdnyi
04.03.2021,2021,italy,serie-a,Parma,Inter,10.92,6.19,1.28,1.53,2.50,1.98,1.82,https://www.oddsportal.com/soccer/italy/serie-a/parma-inter-MTHUtiY4
04.03.2021,2021,turkey,2-lig-red-group,Pendikspor,Eyupspor,3.18,3.42,2.08,1.92,1.86,1.77,1.97,https://www.oddsportal.com/soccer/turkey/2-lig-red-group/pendikspor-eyupspor-l8TryLOI
04.03.2021,2021,thailand,thai-league-1,Pathum United,Sukhothai,1.21,5.95,11.73,1.61,2.30,2.2,1.62,https://www.oddsportal.com/soccer/thailand/thai-league-1/pathum-united-sukhothai-jZIWIbEA
04.03.2021,2021,brazil,campeonato-cearense,Crato,Ferroviario,6.9,4.26,1.41,1.87,1.92,2.07,1.7,https://www.oddsportal.com/soccer/brazil/campeonato-cearense/crato-ferroviario-pxxZcRQi
04.03.2021,2021,tanzania,ligi-kuu-bara,Polisi Tanzania,Kinondoni MC,2.29,2.53,3.79,3.15,1.30,2.38,1.55,https://www.oddsportal.com/soccer/tanzania/ligi-kuu-bara/polisi-tanzania-kinondoni-mc-GQPTKwas
04.03.2021,2021,costa-rica,primera-division,Grecia,Santos DG,2.4,3.18,2.93,1.91,1.90,1.68,2.07,https://www.oddsportal.com/soccer/costa-rica/primera-division/grecia-santos-dg-nBLk7HMK
04.03.2021,2021,europe,champions-league-women,Lyon W,Brondby W,1.02,27.71,35.01,1.08,7.34,2.99,1.36,https://www.oddsportal.com/soccer/europe/champions-league-women/lyon-brondby-A7BNvCks
04.03.2021,2021,morocco,coupe-du-trone,Wydad Serghini,Raja Beni Mellal,3.45,3.1,2.12,2.54,1.44,2.2,1.62,https://www.oddsportal.com/soccer/morocco/coupe-du-trone/wydad-serghini-raja-beni-mellal-OAHvxNfI
04.03.2021,2021,turkey,super-lig,Fenerbahce,Antalyaspor,1.47,4.54,6.81,1.78,2.11,1.9,1.86,https://www.oddsportal.com/soccer/turkey/super-lig/fenerbahce-antalyaspor-Akd5RpLp
04.03.2021,2021,mexico,liga-de-expansion-mx,Cimarrones de Sonora,Alebrijes Oaxaca,1.77,3.51,4.36,2.11,1.71,2.01,1.75,https://www.oddsportal.com/soccer/mexico/liga-de-expansion-mx/cimarrones-de-sonora-alebrijes-de-oaxaca-8WIkcaxd
04.03.2021,2021,england,premier-league,Fulham,Tottenham,3.94,3.62,2.01,2.06,1.82,1.87,1.92,https://www.oddsportal.com/soccer/england/premier-league/fulham-tottenham-hIPjPs6q
04.03.2021,2021,romania,romanian-cup,Calarasi,Din. Bucuresti,4.71,3.63,1.72,2.11,1.74,1.96,1.78,https://www.oddsportal.com/soccer/romania/romanian-cup/calarasi-din-bucuresti-UcD2LnS7
04.03.2021,2021,brazil,campeonato-paulista,CS Duguwolofila,USC Kita,2.38,2.81,3.23,2.40,1.58,2.01,1.76,https://www.oddsportal.com/soccer/brazil/campeonato-paulista/botafogo-sp-guarani-UilaB42A
04.03.2021,2021,costa-rica,primera-division,Saprissa,San Carlos,1.46,4.43,5.97,1.63,2.25,1.76,1.99,https://www.oddsportal.com/soccer/costa-rica/primera-division/saprissa-san-carlos-rs7L1epr
04.03.2021,2021,morocco,coupe-du-trone,Chabab Mohammedia,Difaa El Jadidi,2.22,3.1,3.21,2.42,1.54,2.03,1.72,https://www.oddsportal.com/soccer/morocco/coupe-du-trone/chabab-mohammedia-difaa-el-jadidi-jH9QaQnP
04.03.2021,2021,turkey,2-lig-white-group,Real Bamako,Stade Malien,2.49,2.98,2.85,2.08,1.73,1.92,1.82,https://www.oddsportal.com/soccer/turkey/2-lig-white-group/hacettepe-24erzincanspor-p2mn7GqQ
04.03.2021,2021,denmark,superliga,Lyngby,Midtjylland,8.06,4.69,1.4,1.74,2.15,1.98,1.8,https://www.oddsportal.com/soccer/denmark/superliga/lyngby-midtjylland-MwN54xTG
04.03.2021,2021,turkey,2-lig-red-group,Bayburt,Kastamonuspor,1.9,3.29,3.9,2.01,1.78,1.79,1.94,https://www.oddsportal.com/soccer/turkey/2-lig-red-group/bayburt-ozel-idare-kastamonuspor-hzafvijt
04.03.2021,2021,iraq,super-league,Al Karkh,Al Diwaniya,2.4,2.79,3.23,3.30,1.32,2.45,1.48,https://www.oddsportal.com/soccer/iraq/super-league/al-karkh-al-diwaniya-IgYxX9X4
04.03.2021,2021,italy,serie-c-group-a,Livorno,Alessandria,3.63,3.08,2.08,2.21,1.66,1.93,1.81,https://www.oddsportal.com/soccer/italy/serie-c-group-a/livorno-alessandria-zsqRPcgL
04.03.2021,2021,bulgaria,bulgarian-cup,Slavia Sofia,Montana,1.78,3.43,4.52,2.27,1.62,2.1,1.68,https://www.oddsportal.com/soccer/bulgaria/bulgarian-cup/slavia-sofia-montana-S0Bqh6uE
04.03.2021,2021,portugal,liga-revelacao-u23,Vitoria Guimaraes U23,Rio Ave U23,2.04,3.69,3.06,1.55,2.40,1.5,2.42,https://www.oddsportal.com/soccer/portugal/liga-revelacao-u23/vitoria-guimaraes-rio-ave-OQiATdhS
04.03.2021,2021,jordan,shield-cup,Al Wehdat,Maan,1.39,4.64,6.68,1.77,2.05,2.1,1.7,https://www.oddsportal.com/soccer/jordan/shield-cup/al-wehdat-maan-xh8kPVSF
04.03.2021,2021,turkey,2-lig-white-group,Zonguldak,Kahramanmarasspor,2.41,3.07,2.9,2.17,1.66,1.78,1.96,https://www.oddsportal.com/soccer/turkey/2-lig-white-group/zonguldak-komurspor-kahramanmarasspor-hW6epgxD
04.03.2021,2021,kuwait,premier-league,Al Qadisiya,Khaitan,1.24,5.84,8.84,1.35,2.96,1.77,1.97,https://www.oddsportal.com/soccer/kuwait/premier-league/al-qadisiya-khaitan-0txH5DNo
04.03.2021,2021,belgium,belgian-cup,Genk,KV Mechelen,1.99,3.65,3.54,1.78,2.09,1.65,2.17,https://www.oddsportal.com/soccer/belgium/belgian-cup/genk-kv-mechelen-0Ysbv945
04.03.2021,2021,armenia,premier-league,Lori,Noah,3.09,3.05,2.31,2.37,1.56,2.01,1.74,https://www.oddsportal.com/soccer/armenia/premier-league/lori-noah-UBW1Z9IA
04.03.2021,2021,brazil,campeonato-carioca,Vasco,Portuguesa RJ,2.52,3.13,2.85,2.25,1.65,1.88,1.87,https://www.oddsportal.com/soccer/brazil/campeonato-carioca/vasco-portuguesa-rj-ER2JkDS1
04.03.2021,2021,thailand,thai-league-1,Chiangrai Utd,Chonburi,1.6,3.85,5.12,1.86,1.94,1.84,1.89,https://www.oddsportal.com/soccer/thailand/thai-league-1/chiangrai-utd-chonburi-r9FOKKqb
04.03.2021,2021,mexico,liga-mx,Club Tijuana,Club America,2.43,3.3,2.91,2.05,1.80,1.79,1.99,https://www.oddsportal.com/soccer/mexico/liga-mx/club-tijuana-club-america-GAZNJt0S
04.03.2021,2021,brazil,campeonato-goiano,Aparecidense,Vila Nova FC,3.08,3.24,2.23,2.24,1.63,1.94,1.8,https://www.oddsportal.com/soccer/brazil/campeonato-goiano/aparecidense-vila-nova-fc-4pXfvXe6
04.03.2021,2021,colombia,primera-b,Bogota,Quindio,3.3,3.13,2.2,2.18,1.68,1.9,1.83,https://www.oddsportal.com/soccer/colombia/primera-b/bogota-quindio-0UoDcU09
04.03.2021,2021,andorra,andorra-cup,UE Engordany,FC Santa Coloma,2.28,3.57,2.7,1.61,2.24,1.49,2.44,https://www.oddsportal.com/soccer/andorra/andorra-cup/ue-engordany-fc-santa-coloma-YHlzf2k4
04.03.2021,2021,brazil,campeonato-gaucho,Pelotas,Internacional,3.34,3.33,2.09,2.18,1.67,1.89,1.84,https://www.oddsportal.com/soccer/brazil/campeonato-gaucho/pelotas-internacional-fPKDv6eF
04.03.2021,2021,greece,greek-cup,Aris,Olympiacos Piraeus,3.57,3.31,2.08,2.15,1.72,1.89,1.87,https://www.oddsportal.com/soccer/greece/greek-cup/aris-olympiacos-piraeus-SxJpjfV1
04.03.2021,2021,switzerland,super-league,Zurich,Luzern,2.93,3.65,2.31,1.70,2.24,1.58,2.35,https://www.oddsportal.com/soccer/switzerland/super-league/zurich-luzern-jFIAf8yr
04.03.2021,2021,mexico,liga-mx-women,Queretaro W,Pachuca W,2.44,3.41,2.58,1.79,1.99,1.61,2.17,https://www.oddsportal.com/soccer/mexico/liga-mx-women/queretaro-pachuca-ImHFnLR9
04.03.2021,2021,brazil,campeonato-potiguar,ABC,CE Forca E Luz,1.26,5.59,8.96,1.42,2.68,1.76,2.0,https://www.oddsportal.com/soccer/brazil/campeonato-potiguar/abc-ce-forca-e-luz-8zgLzcfs
04.03.2021,2021,brazil,campeonato-cearense,Caucaia,Icasa,2.44,3.25,2.7,2.09,1.71,1.83,1.9,https://www.oddsportal.com/soccer/brazil/campeonato-cearense/caucaia-icasa-WYXUb7Bo
04.03.2021,2021,turkey,super-lig,Kasimpasa,Trabzonspor,3.61,3.55,2.05,1.93,1.94,1.76,2.03,https://www.oddsportal.com/soccer/turkey/super-lig/kasimpasa-trabzonspor-dKsHmyxm
04.03.2021,2021,brazil,campeonato-paulista,Ituano,Sao Bento,1.76,3.34,4.96,2.29,1.63,2.09,1.7,https://www.oddsportal.com/soccer/brazil/campeonato-paulista/ituano-sao-bento-4AtC82nT
04.03.2021,2021,poland,ekstraklasa,Stal Mielec,Wisla Plock,2.76,2.86,2.86,2.29,1.64,1.89,1.87,https://www.oddsportal.com/soccer/poland/ekstraklasa/stal-mielec-wisla-plock-Yi56SAGf
04.03.2021,2021,turkey,3-lig-group-4,Bayrampasa,52 Orduspor,2.37,2.87,3.13,2.42,1.53,2.02,1.74,https://www.oddsportal.com/soccer/turkey/3-lig-group-4/bayrampasa-52-orduspor-bVW7iUNC
04.03.2021,2021,denmark,superliga,Brondby,Randers FC,1.87,3.65,4.09,1.98,1.88,1.83,1.95,https://www.oddsportal.com/soccer/denmark/superliga/brondby-randers-fc-KEQl8KTi
04.03.2021,2021,europe,champions-league-women,Shymkent W,Bayern Munich W,26.0,25.0,1.02,1.13,5.30,2.94,1.36,https://www.oddsportal.com/soccer/europe/champions-league-women/biik-shymkent-bayern-munich-EudqRhLs
04.03.2021,2021,malta,fa-trophy,Marsa FC,Sirens,3.73,3.9,1.77,1.45,2.50,1.46,2.52,https://www.oddsportal.com/soccer/malta/fa-trophy/marsa-fc-sirens-fiTMR7Kb
04.03.2021,2021,belgium,belgian-cup,St. Liege,Club Brugge KV,3.33,3.51,2.12,1.87,1.98,1.7,2.11,https://www.oddsportal.com/soccer/belgium/belgian-cup/st-liege-club-brugge-fes2wTJB
04.03.2021,2021,spain,copa-del-rey-2020-2021,LC Bamako,AS Douanes de Sikasso,1.69,3.4,5.0,1.98,1.90,1.78,2.02,https://www.oddsportal.com/soccer/spain/copa-del-rey-2020-2021/levante-ath-bilbao-Us5pAUvO
04.03.2021,2021,mexico,liga-mx,Cruz Azul,Mazatlan FC,1.33,4.86,9.25,1.88,1.96,2.26,1.61,https://www.oddsportal.com/soccer/mexico/liga-mx/cruz-azul-mazatlan-fc-xKzKKMpM
04.03.2021,2021,denmark,superliga,Sonderjyske,Odense,2.91,3.31,2.46,2.12,1.77,1.83,1.95,https://www.oddsportal.com/soccer/denmark/superliga/sonderjyske-odense-GtKc6bb4
04.03.2021,2021,costa-rica,primera-division,Guadalupe,Alajuelense,3.9,3.82,1.78,1.67,2.18,1.61,2.19,https://www.oddsportal.com/soccer/costa-rica/primera-division/guadalupe-alajuelense-dpBP0Fal
04.03.2021,2021,tanzania,ligi-kuu-bara,Tanzania Prisons,Mbeya City,1.71,3.25,4.87,2.57,1.43,2.34,1.56,https://www.oddsportal.com/soccer/tanzania/ligi-kuu-bara/tanzania-prisons-mbeya-city-tYY1PJjQ
04.03.2021,2021,turkey,2-lig-red-group,Kirsehir Belediyespor,Kirklarelispor,1.85,3.41,3.89,2.05,1.74,1.85,1.88,https://www.oddsportal.com/soccer/turkey/2-lig-red-group/kirsehir-belediyespor-kirklarelispor-Q5xOuqAm
04.03.2021,2021,greece,greek-cup,Volos,AEK Athens FC,4.09,3.67,1.83,1.96,1.86,1.84,1.91,https://www.oddsportal.com/soccer/greece/greek-cup/volos-aek-8YeXDcN8
04.03.2021,2021,kuwait,premier-league,Al Kuwait,Al Shabab,1.43,4.39,6.15,1.69,2.14,1.91,1.83,https://www.oddsportal.com/soccer/kuwait/premier-league/al-kuwait-al-shabab-AHd7oAxU
04.03.2021,2021,italy,serie-c-group-a,Carrarese,Grosseto,2.44,2.96,3.01,2.30,1.61,1.93,1.81,https://www.oddsportal.com/soccer/italy/serie-c-group-a/carrarese-grosseto-llP1JeWl
04.03.2021,2021,hong-kong,premier-league,Kitchee,Pegasus,1.31,5.19,7.64,1.43,2.56,1.71,2.05,https://www.oddsportal.com/soccer/hong-kong/premier-league/kitchee-pegasus-U1R9bkFj
04.03.2021,2021,zambia,super-league,Red Arrows,Prison Leopards,2.44,2.72,3.08,2.82,1.37,2.18,1.63,https://www.oddsportal.com/soccer/zambia/super-league/red-arrows-prison-leopards-llwXJYRO
04.03.2021,2021,tunisia,ligue-professionnelle-1,Sfaxien,US Tataouine,1.38,3.98,8.7,2.24,1.62,2.6,1.45,https://www.oddsportal.com/soccer/tunisia/ligue-professionnelle-1/sfaxien-us-tataouine-nctzdEvU
04.03.2021,2021,tanzania,ligi-kuu-bara,Mtibwa Sugar,Biashara Mara United,2.9,2.53,2.81,3.13,1.29,2.4,1.53,https://www.oddsportal.com/soccer/tanzania/ligi-kuu-bara/mtibwa-sugar-biashara-mara-united-p6HpHeb6
04.03.2021,2021,egypt,premier-league,El Gaish,Enppi,2.61,2.7,3.06,2.63,1.44,2.11,1.68,https://www.oddsportal.com/soccer/egypt/premier-league/el-gaish-enppi-4peEahor
04.03.2021,2021,israel,ligat-ha-al,Beitar Jerusalem,Sakhnin,1.83,3.3,4.52,2.26,1.60,2.08,1.71,https://www.oddsportal.com/soccer/israel/ligat-ha-al/beitar-jerusalem-sakhnin-z1HEhgO1
04.03.2021,2021,turkey,2-lig-white-group,Kocaelispor,Nigde Anadolu,1.36,4.67,7.02,1.63,2.23,1.79,1.96,https://www.oddsportal.com/soccer/turkey/2-lig-white-group/kocaelispor-nigde-anadolu-b9TM0EMg
04.03.2021,2021,england,premier-league,Liverpool,Chelsea,2.26,3.61,3.29,1.89,2.01,1.71,2.14,https://www.oddsportal.com/soccer/england/premier-league/liverpool-chelsea-I37hkyPC
