date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link
22.02.2021,2021,tanzania,ligi-kuu-bara,Azam,Tanzania Prisons,1.64,3.29,5.65,2.63,1.40,2.54,1.46,https://www.oddsportal.com/soccer/tanzania/ligi-kuu-bara/azam-tanzania-prisons-nBZcQayK
22.02.2021,2021,serbia,super-liga,Macva,Radnicki Nis,2.93,3.2,2.33,2.25,1.63,1.98,1.77,https://www.oddsportal.com/soccer/serbia/super-liga/macva-sabac-radnicki-nis-hpjmnJHK
22.02.2021,2021,spain,laliga2,Fuenlabrada,R. Oviedo,2.49,2.75,3.56,2.89,1.42,2.26,1.62,https://www.oddsportal.com/soccer/spain/laliga2/cf-fuenlabrada-r-oviedo-UelcxK6P
22.02.2021,2021,uruguay,primera-division,Danubio,CA Cerro,2.16,3.28,3.28,2.20,1.66,1.93,1.81,https://www.oddsportal.com/soccer/uruguay/primera-division/danubio-ca-cerro-QmNXc2XD
22.02.2021,2021,africa,africa-cup-of-nations-u20,Tanzania U20,Morocco U20,6.49,3.96,1.46,2.17,1.68,2.23,1.59,https://www.oddsportal.com/soccer/africa/africa-cup-of-nations-u20/tanzania-morocco-GE1l2FG0
22.02.2021,2021,egypt,premier-league,Smouha,El Masry,2.96,2.68,2.72,2.43,1.51,1.98,1.77,https://www.oddsportal.com/soccer/egypt/premier-league/smouha-el-masry-IPzaxLnK
22.02.2021,2021,portugal,liga-portugal-2,Benfica B,Mafra,2.61,3.12,2.77,2.05,1.79,1.77,2.01,https://www.oddsportal.com/soccer/portugal/liga-portugal-2/benfica-mafra-hhYSEPVD
22.02.2021,2021,costa-rica,primera-division,Saprissa,Herediano,1.93,3.41,3.85,1.77,2.05,1.65,2.13,https://www.oddsportal.com/soccer/costa-rica/primera-division/saprissa-herediano-SfQFfvwF
22.02.2021,2021,italy,serie-c-group-b,Cesena,Carpi,1.86,3.55,3.84,1.95,1.85,1.79,1.94,https://www.oddsportal.com/soccer/italy/serie-c-group-b/cesena-carpi-I7uAyg3f
22.02.2021,2021,malta,division-1,Vittoriosa,Marsaxlokk,3.06,3.31,2.18,2.00,1.79,1.75,1.97,https://www.oddsportal.com/soccer/malta/division-1/vittoriosa-marsaxlokk-tGVlwZX3
22.02.2021,2021,portugal,liga-portugal-2,Varzim,Covilha,2.45,2.94,3.16,2.62,1.50,2.12,1.69,https://www.oddsportal.com/soccer/portugal/liga-portugal-2/varzim-covilha-reU4gFa5
22.02.2021,2021,malta,division-1,Qrendi,Mqabba FC,2.0,3.59,3.24,1.66,2.20,1.55,2.24,https://www.oddsportal.com/soccer/malta/division-1/qrendi-mqabba-fc-OvypvFIc
22.02.2021,2021,tanzania,ligi-kuu-bara,Dodoma Jiji,Polisi Tanzania,2.6,2.84,2.76,2.62,1.42,2.09,1.66,https://www.oddsportal.com/soccer/tanzania/ligi-kuu-bara/dodoma-jiji-polisi-tanzania-UZ4DImID
22.02.2021,2021,africa,africa-cup-of-nations-u20,Ghana U20,Gambia U20,1.6,3.69,5.23,2.27,1.61,2.18,1.62,https://www.oddsportal.com/soccer/africa/africa-cup-of-nations-u20/ghana-gambia-z3pi3e1f
22.02.2021,2021,sweden,svenska-cupen,Elfsborg,Degerfors,1.82,3.85,4.09,1.63,2.33,1.59,2.33,https://www.oddsportal.com/soccer/sweden/svenska-cupen/elfsborg-degerfors-bRvgkoO5
22.02.2021,2021,bangladesh,premier-league,Brothers U.,Muktijoddha Sangsad,2.8,3.37,2.31,1.88,1.90,1.68,2.08,https://www.oddsportal.com/soccer/bangladesh/premier-league/brothers-u-muktijoddha-sangsad-Cf0aaFfH
22.02.2021,2021,portugal,campeonato-de-portugal,Moura AC,Amora,7.63,4.46,1.35,1.79,1.94,2.13,1.66,https://www.oddsportal.com/soccer/portugal/campeonato-de-portugal/moura-ac-amora-vqBbiI7C
22.02.2021,2021,kuwait,premier-league,Khaitan,Kazma SC,4.92,3.99,1.59,1.73,2.11,1.8,1.96,https://www.oddsportal.com/soccer/kuwait/premier-league/khaitan-kazma-sc-zarPYWhO
22.02.2021,2021,saudi-arabia,division-1,Al Jeel,Al Feiha,2.88,3.13,2.38,2.25,1.61,1.88,1.83,https://www.oddsportal.com/soccer/saudi-arabia/division-1/al-jeel-al-feiha-0vJbByTt
22.02.2021,2021,oman,professional-league,Oman Club,Bahla,2.84,3.06,2.46,2.46,1.54,2.01,1.73,https://www.oddsportal.com/soccer/oman/professional-league/oman-club-bahla-2Rm1qhhC
22.02.2021,2021,israel,liga-alef-north,MS Tira,Hapoel Kafr Kanna,1.54,4.14,5.2,1.75,2.09,1.71,2.0,https://www.oddsportal.com/soccer/israel/liga-alef-north/ms-tira-hapoel-kafr-kanna-84KsFrCE
22.02.2021,2021,serbia,super-liga,FK Vozdovac,Rad Beograd,1.69,3.56,4.73,2.16,1.69,2.02,1.74,https://www.oddsportal.com/soccer/serbia/super-liga/fk-vozdovac-rad-beograd-zk5lRHue
22.02.2021,2021,netherlands,eerste-divisie,Jong Utrecht,Cambuur,6.38,5.1,1.42,1.36,3.03,1.53,2.45,https://www.oddsportal.com/soccer/netherlands/eerste-divisie/jong-utrecht-cambuur-ry0dsoKf
22.02.2021,2021,portugal,primeira-liga,Maritimo,FC Porto,9.12,5.21,1.34,1.71,2.23,2.03,1.76,https://www.oddsportal.com/soccer/portugal/primeira-liga/maritimo-fc-porto-jHyrBGx7
22.02.2021,2021,romania,liga-1,Viitorul Constanta,Poli Iasi,1.51,4.17,5.88,1.79,2.06,1.85,1.9,https://www.oddsportal.com/soccer/romania/liga-1/viitorul-constanta-poli-iasi-YBHuE4iH
22.02.2021,2021,argentina,copa-de-la-liga-profesional,Newells Old Boys,Boca Juniors,4.0,3.38,1.98,2.22,1.70,1.96,1.82,https://www.oddsportal.com/soccer/argentina/copa-de-la-liga-profesional/newells-old-boys-boca-juniors-AkvlVfb1
22.02.2021,2021,england,premier-league,Brighton,Crystal Palace,1.76,3.52,5.6,2.28,1.68,2.09,1.74,https://www.oddsportal.com/soccer/england/premier-league/brighton-crystal-palace-zsisZ3HH
22.02.2021,2021,syria,premier-league,Foutoua,Al Jaish,16.13,6.4,1.15,1.78,2.04,2.5,1.5,https://www.oddsportal.com/soccer/syria/premier-league/foutoua-al-jaish-CvjL39Lu
22.02.2021,2021,england,premier-league-2,Wolves U23,Crystal Palace U23,1.85,4.02,3.43,1.31,3.01,1.34,2.95,https://www.oddsportal.com/soccer/england/premier-league-2/wolves-crystal-palace-McFkgbXI
22.02.2021,2021,bulgaria,vtora-liga,Lok. Gorna,Lok. Sofia,6.39,3.86,1.48,1.85,1.89,1.97,1.78,https://www.oddsportal.com/soccer/bulgaria/vtora-liga/gorna-lok-sofia-jZpE7unH
22.02.2021,2021,mexico,liga-mx-women,Santos Laguna W,Puebla W,2.39,3.3,2.74,2.00,1.81,1.77,1.94,https://www.oddsportal.com/soccer/mexico/liga-mx-women/santos-laguna-puebla-hnRuLaFo
22.02.2021,2021,colombia,primera-b,Leones,Barranquilla,1.36,4.31,8.9,2.12,1.72,2.38,1.53,https://www.oddsportal.com/soccer/colombia/primera-b/leones-barranquilla-GtjvOT9j
22.02.2021,2021,colombia,primera-b,Huila,Atletico F.C.,1.5,3.66,6.99,2.17,1.69,2.12,1.66,https://www.oddsportal.com/soccer/colombia/primera-b/huila-atletico-f-c-IoUMnDni
22.02.2021,2021,serbia,super-liga,Javor,Novi Pazar,1.81,3.56,4.0,1.90,1.90,1.81,1.94,https://www.oddsportal.com/soccer/serbia/super-liga/javor-novi-pazar-Y5lIYamL
22.02.2021,2021,oman,professional-league,Al Suwaiq,Dhofar,4.63,3.47,1.72,2.21,1.66,2.0,1.73,https://www.oddsportal.com/soccer/oman/professional-league/al-suwaiq-dhofar-OzkcpYx6
22.02.2021,2021,argentina,copa-de-la-liga-profesional,Huracan,Union de Santa Fe,2.49,3.23,2.97,2.28,1.68,1.91,1.88,https://www.oddsportal.com/soccer/argentina/copa-de-la-liga-profesional/huracan-union-de-santa-fe-pldFkPqG
22.02.2021,2021,romania,liga-1,UTA Arad,FC Botosani,3.89,3.25,1.99,2.35,1.60,2.04,1.74,https://www.oddsportal.com/soccer/romania/liga-1/fc-uta-arad-fc-botosani-4xDyFpxB
22.02.2021,2021,syria,premier-league,Wathbah,Al Shorta,2.3,2.92,3.24,2.85,1.37,2.3,1.57,https://www.oddsportal.com/soccer/syria/premier-league/wathbah-al-shorta-MFABq6zO
22.02.2021,2021,colombia,primera-b,Bogota,Llaneros,2.55,3.11,2.73,2.22,1.65,1.87,1.86,https://www.oddsportal.com/soccer/colombia/primera-b/bogota-llaneros-WjT6txQH
22.02.2021,2021,syria,premier-league,Al Wahda,Jableh,2.32,2.98,3.14,2.55,1.44,2.25,1.6,https://www.oddsportal.com/soccer/syria/premier-league/al-wahda-jableh-jVlP2Tzn
22.02.2021,2021,netherlands,eerste-divisie,Jong AZ,G.A. Eagles,3.59,3.94,1.92,1.54,2.45,1.51,2.5,https://www.oddsportal.com/soccer/netherlands/eerste-divisie/jong-az-alkmaar-g-a-eagles-G2D3uPl7
22.02.2021,2021,bulgaria,parva-liga,Tsarsko Selo,Botev Plovdiv,2.34,3.15,2.97,2.29,1.60,2.0,1.76,https://www.oddsportal.com/soccer/bulgaria/parva-liga/tsarsko-selo-botev-plovdiv-0vedWlkU
22.02.2021,2021,poland,ekstraklasa,Piast Gliwice,Warta Poznan,1.77,3.27,5.16,2.01,1.83,1.83,1.93,https://www.oddsportal.com/soccer/poland/ekstraklasa/piast-gliwice-warta-poznan-QHz1HKUf
22.02.2021,2021,france,ligue-2,Guingamp,Caen,2.34,3.15,3.27,2.24,1.70,1.91,1.86,https://www.oddsportal.com/soccer/france/ligue-2/guingamp-caen-bapNTHXJ
22.02.2021,2021,italy,serie-a,Juventus,Crotone,1.16,8.53,19.21,1.43,2.83,2.27,1.63,https://www.oddsportal.com/soccer/italy/serie-a/juventus-crotone-lrrXy5j8
22.02.2021,2021,denmark,superliga,Lyngby,FC Copenhagen,7.08,4.4,1.46,1.75,2.15,1.87,1.9,https://www.oddsportal.com/soccer/denmark/superliga/lyngby-fc-copenhagen-04AFgLEb
22.02.2021,2021,israel,liga-alef-south,Hapoel Bnei Lod,Shimshon Kafr Qasim,4.3,3.86,1.69,1.65,2.24,1.64,2.12,https://www.oddsportal.com/soccer/israel/liga-alef-south/hapoel-bnei-lod-shimshon-kafr-qasim-ngfGRxJf
22.02.2021,2021,italy,primavera-1,Spal U19,Cagliari U19,1.63,4.01,4.46,1.49,2.54,1.51,2.34,https://www.oddsportal.com/soccer/italy/primavera-1/spal-cagliari-djfS8LFp
22.02.2021,2021,india,isl,Hyderabad,ATK Mohun Bagan,2.74,2.93,2.65,2.44,1.54,2.0,1.75,https://www.oddsportal.com/soccer/india/isl/hyderabad-atk-mohun-bagan-EJW3M9gE
22.02.2021,2021,sweden,svenska-cupen,Utsiktens,Falkenbergs,3.61,3.71,1.97,1.76,2.11,1.65,2.2,https://www.oddsportal.com/soccer/sweden/svenska-cupen/utsiktens-falkenbergs-CUrcl5wC
22.02.2021,2021,brazil,serie-a,Botafogo RJ,Sao Paulo,7.22,4.5,1.46,1.88,2.00,2.03,1.76,https://www.oddsportal.com/soccer/brazil/serie-a/botafogo-rj-sao-paulo-CIOajgoc
22.02.2021,2021,turkey,super-lig,Ankaragucu,Rizespor,2.57,3.31,2.82,2.15,1.75,1.84,1.94,https://www.oddsportal.com/soccer/turkey/super-lig/ankaragucu-rizespor-rwoXS00K
22.02.2021,2021,syria,premier-league,Hottin,Al Karamah,1.92,3.18,4.03,2.50,1.53,2.25,1.6,https://www.oddsportal.com/soccer/syria/premier-league/hottin-al-karamah-069FrQkU
22.02.2021,2021,spain,laliga,Osasuna,Sevilla,4.27,3.21,2.05,2.44,1.59,2.1,1.73,https://www.oddsportal.com/soccer/spain/laliga/osasuna-sevilla-x6LGDy7k
22.02.2021,2021,syria,premier-league,Horriya,Tishreen,5.85,3.88,1.52,2.04,1.78,2.1,1.67,https://www.oddsportal.com/soccer/syria/premier-league/horriya-tishreen-viL6pnLH
22.02.2021,2021,england,premier-league-2,Newcastle Utd U23,West Brom U23,2.58,3.84,2.3,1.36,2.82,1.35,2.91,https://www.oddsportal.com/soccer/england/premier-league-2/newcastle-utd-west-brom-WdGHBUOJ
22.02.2021,2021,spain,laliga2,Zaragoza,Alcorcon,2.13,3.15,3.87,2.73,1.46,2.28,1.61,https://www.oddsportal.com/soccer/spain/laliga2/zaragoza-alcorcon-tdqwTFTB
22.02.2021,2021,greece,super-league,Panetolikos,Panathinaikos,4.51,3.31,1.86,2.46,1.56,2.15,1.67,https://www.oddsportal.com/soccer/greece/super-league/panetolikos-panathinaikos-YJc5yNl5
22.02.2021,2021,england,professional-development-league,Charlton U23,Colchester U23,1.63,4.16,4.17,1.39,2.75,1.43,2.62,https://www.oddsportal.com/soccer/england/professional-development-league/charlton-colchester-CW7CwL72
22.02.2021,2021,italy,serie-c-group-b,Ravenna,FeralpiSalo,3.42,3.26,2.09,2.08,1.75,1.83,1.9,https://www.oddsportal.com/soccer/italy/serie-c-group-b/ravenna-feralpisalo-WAqEzDI0
22.02.2021,2021,colombia,primera-a,Atl. Nacional,America De Cali,1.89,3.2,4.28,2.18,1.68,1.95,1.8,https://www.oddsportal.com/soccer/colombia/primera-a/atl-nacional-america-de-cali-CGRMPBes
22.02.2021,2021,england,premier-league-2,Burnley U23,Middlesbrough U23,2.33,3.84,2.54,1.36,2.84,1.35,2.93,https://www.oddsportal.com/soccer/england/premier-league-2/burnley-middlesbrough-Yyq8Bumm
